timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,6.07,6.65,6.07,6.23,138,6.2893,140
2024-11-04,5.45,5.6,5.1,5.35,474,5.3844,137
2024-11-05,5.35,5.5,5.3,5.43,466,5.4313,136
2024-11-06,6.98,7.53,6.25,7.53,650,6.9836,135
2024-11-07,8.3,9.1,7.95,9.0,232,8.4034,134
2024-11-08,8.78,8.78,7.69,7.75,764,8.07,133
2024-11-11,7.8,8.77,7.75,8.73,240,8.4806,130
2024-11-12,9.1,9.75,8.5,9.5,714,9.3056,129
2024-11-13,8.45,8.55,8.1,8.12,594,8.2674,128
2024-11-14,7.5,7.5,6.3,6.55,600,6.6058,127
2024-11-15,6.3,6.3,5.3,5.45,78,5.5195,126
2024-11-18,6.0,6.4,5.9,6.4,70,6.0243,123
2024-11-19,6.2,7.55,6.2,7.55,102,7.2212,122
2024-11-20,6.5,6.63,6.1,6.63,110,6.4082,121
2024-11-21,5.55,5.55,3.5,4.35,772,4.1762,120
2024-11-22,3.8,3.95,3.45,3.6,754,3.6236,119
2024-11-25,3.73,4.35,3.65,3.85,486,4.0321,116
2024-11-26,4.09,4.3,3.85,4.25,174,4.1329,115
2024-11-27,4.15,4.15,3.9,4.1,54,4.0541,114
2024-11-29,3.9,3.97,3.6,3.97,168,3.7874,112
2024-12-02,4.05,4.7,4.05,4.45,286,4.5227,109
2024-12-03,4.5,4.65,4.3,4.3,436,4.5373,108
2024-12-04,4.52,5.5,4.52,5.4,424,5.1122,107
2024-12-05,5.65,5.72,4.79,4.81,358,5.0022,106
2024-12-06,5.2,5.6,5.2,5.55,106,5.4866,105
2024-12-09,5.9,6.25,5.44,5.9,514,5.6601,102
2024-12-10,9.1,11.2,8.66,10.45,2046,9.933,101
2024-12-11,15.55,17.38,10.25,17.38,5532,13.8753,100
2024-12-12,15.8,16.9,14.55,14.6,952,15.8216,99
2024-12-13,14.05,14.75,13.12,13.17,10744,13.6325,98
2024-12-16,16.36,19.61,14.7,18.0,926,17.4167,95
2024-12-17,18.7,20.57,17.05,17.05,302,18.0894,94
2024-12-18,18.0,18.0,12.74,13.35,600,15.5809,93
2024-12-19,15.5,15.5,12.94,12.94,898,14.0198,92
2024-12-20,11.5,14.9,11.2,14.5,564,12.6136,91
2024-12-23,14.79,16.0,13.85,15.65,758,15.2241,88
2024-12-24,15.8,16.25,15.75,16.25,246,16.0351,87
2024-12-26,16.0,16.46,16.0,16.2,102,16.1394,85
2024-12-27,15.1,15.1,12.95,14.0,644,13.7504,84
2024-12-30,12.4,13.73,12.39,13.1,350,13.233,81
2024-12-31,12.9,13.02,11.5,11.5,772,12.3139,80
2025-01-02,11.89,12.95,10.8,11.61,138,11.9203,78
2025-01-03,12.75,13.75,12.0,12.5,248,12.6081,77
2025-01-06,15.0,16.9,14.7,15.25,394,15.6747,74
2025-01-07,16.3,18.9,14.82,15.2,320,16.4016,73
2025-01-08,13.81,15.5,13.75,15.05,646,14.4302,72
2025-01-10,15.67,15.67,12.65,13.6,324,13.8312,70
2025-01-13,11.35,11.9,10.61,11.87,446,11.5029,67
2025-01-14,11.89,12.2,10.3,10.39,106,11.3502,66
2025-01-15,12.55,14.7,12.2,14.15,268,13.6445,65
2025-01-16,13.24,13.75,12.55,12.55,408,13.088,64
2025-01-17,14.24,14.91,13.3,14.2,260,13.8632,63
2025-01-21,16.55,18.75,15.7,15.75,128,16.7603,59
2025-01-22,16.45,17.2,15.55,16.0,390,16.9292,58
2025-01-23,15.96,17.25,14.36,15.4,134,15.5385,57
2025-01-24,16.35,17.7,16.0,17.4,126,16.6138,56
2025-01-27,12.8,13.96,11.5,11.95,246,12.6165,53
2025-01-28,12.52,14.2,11.8,14.2,150,13.156,52
2025-01-29,13.45,14.86,13.45,14.25,110,13.7053,51
2025-01-30,16.05,18.05,15.7,17.58,204,16.8174,50
2025-01-31,18.5,21.02,18.5,20.07,294,20.2716,49
2025-02-03,18.0,19.5,17.65,18.57,132,18.6811,46
2025-02-04,20.15,22.1,19.75,22.1,164,21.0762,45
2025-02-05,9.85,10.25,7.5,9.31,6454,8.379,44
2025-02-06,8.03,9.25,7.7,8.85,2658,8.4103,43
2025-02-07,8.4,8.4,4.8,5.65,6056,6.0277,42
2025-02-10,6.4,6.7,5.6,5.65,802,6.1093,39
2025-02-11,5.04,5.9,4.65,4.8,1644,5.0785,38
2025-02-12,4.65,4.75,3.81,4.26,2654,4.2018,37
2025-02-13,4.35,5.25,4.1,5.25,3494,4.4491,36
2025-02-14,4.85,5.3,4.35,4.68,1696,4.7154,35
2025-02-18,4.8,4.95,3.1,3.9,4672,3.9459,31
2025-02-19,4.15,4.35,3.8,4.3,2126,4.069,30
2025-02-20,4.0,4.2,3.4,3.85,3032,3.722,29
2025-02-21,4.0,4.06,2.19,2.25,6576,2.6983,28
2025-02-24,2.74,3.19,2.0,2.05,3272,2.561,25
2025-02-25,1.78,1.8,1.16,1.23,5806,1.4073,24
2025-02-26,1.17,1.23,0.75,0.84,7122,0.9464,23
2025-02-27,0.87,0.93,0.53,0.56,4088,0.6133,22
2025-02-28,0.54,0.58,0.4,0.55,3326,0.4677,21
2025-03-03,0.6,0.66,0.26,0.28,8098,0.3969,18
2025-03-04,0.27,0.64,0.27,0.52,7998,0.4495,17
2025-03-05,0.56,0.65,0.38,0.57,2786,0.4983,16
2025-03-06,0.43,0.73,0.42,0.57,2116,0.5725,15
