timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,20.9,21.3,20.35,21.2,38,21.0937,140
2024-11-04,19.65,19.65,19.2,19.6,76,19.2713,137
2024-11-05,19.89,19.89,19.85,19.85,32,19.8525,136
2024-11-06,24.0,24.79,23.6,24.79,122,24.1839,135
2024-11-07,26.65,27.8,25.95,27.74,146,26.9163,134
2024-11-08,27.2,27.2,25.74,25.98,24,26.2475,133
2024-11-11,26.0,27.1,26.0,27.1,16,26.9038,130
2024-11-12,26.95,29.06,26.85,28.7,54,27.1004,129
2024-11-13,26.45,26.7,26.0,26.0,62,26.2365,128
2024-11-14,24.2,24.2,22.55,23.2,44,23.0582,127
2024-11-15,21.58,21.8,20.2,21.1,82,20.7995,126
2024-11-18,21.65,23.0,21.65,23.0,158,22.3373,123
2024-11-19,23.4,23.8,23.4,23.8,4,23.6,122
2024-11-20,23.24,23.4,23.24,23.4,12,23.3733,121
2024-11-21,17.85,18.36,15.23,17.95,398,16.6217,120
2024-11-22,16.05,16.24,15.45,15.55,222,15.9345,119
2024-11-25,17.47,17.65,16.5,16.5,26,17.3838,116
2024-11-26,17.1,18.4,17.1,17.95,48,17.6846,115
2024-11-27,17.86,18.1,17.45,18.0,48,17.8929,114
2024-11-29,17.39,17.39,16.75,17.23,14,16.91,112
2024-12-02,19.35,19.7,18.83,19.08,58,19.1993,109
2024-12-03,20.0,20.0,19.1,19.1,46,19.4413,108
2024-12-04,20.0,21.77,19.85,21.53,184,21.1039,107
2024-12-05,21.6,21.6,20.8,21.12,18,21.0489,106
2024-12-06,19.85,22.0,19.85,21.75,106,21.2894,105
2024-12-09,21.53,23.2,21.53,22.23,52,22.0962,102
2024-12-10,28.5,31.12,27.98,31.0,180,29.8046,101
2024-12-11,37.9,39.45,31.84,39.45,96,38.1444,100
2024-12-12,40.2,40.2,37.08,37.08,48,39.1358,99
2024-12-13,36.51,36.8,35.99,36.3,60,36.4453,98
2024-12-16,41.78,43.72,41.16,43.72,66,42.1409,95
2024-12-17,40.65,40.65,40.65,40.65,2,40.65,94
2024-12-18,38.54,38.54,34.75,34.75,16,35.78,93
2024-12-19,37.2,37.2,34.7,35.35,56,35.53,92
2024-12-20,34.45,36.62,34.45,36.52,14,36.2957,91
2024-12-23,37.0,39.52,37.0,39.52,30,37.84,88
2024-12-24,40.3,40.3,40.3,40.3,2,40.3,87
2024-12-26,40.91,40.91,40.84,40.84,6,40.8633,85
2024-12-27,36.35,37.77,36.35,37.77,6,37.2967,84
2024-12-30,37.0,37.0,36.49,36.65,80,36.7315,81
2024-12-31,34.4,34.4,34.4,34.4,2,34.4,80
2025-01-02,36.0,36.0,34.01,34.01,22,34.64,78
2025-01-03,36.05,36.55,36.05,36.3,132,36.3627,77
