timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,3.7,3.7,3.18,3.24,154,3.4752,140
2024-11-04,3.56,3.75,3.43,3.5,520,3.647,137
2024-11-05,3.35,3.35,3.23,3.23,22,3.2755,136
2024-11-06,2.3,2.3,2.04,2.04,186,2.2062,135
2024-11-07,1.92,1.92,1.58,1.59,90,1.682,134
2024-11-08,1.67,1.7,1.64,1.7,48,1.6621,133
2024-11-11,1.6,1.63,1.54,1.54,18,1.5844,130
2024-11-12,1.6,1.6,1.43,1.43,116,1.5695,129
2024-11-13,1.57,1.59,1.57,1.58,26,1.5877,128
2024-11-14,1.95,2.0,1.88,1.91,58,1.9717,127
2024-11-15,2.01,2.51,2.01,2.42,140,2.3811,126
2024-11-19,1.63,1.63,1.63,1.63,2,1.63,122
2024-11-20,2.01,2.22,2.01,2.13,78,2.1844,121
2024-11-21,2.33,4.25,2.33,3.3,964,3.3895,120
2024-11-22,3.84,3.84,3.46,3.6,508,3.5654,119
2024-11-25,3.29,3.45,2.84,2.84,126,3.0773,116
2024-11-26,2.48,2.65,2.39,2.39,206,2.56,115
2024-11-27,2.44,2.47,2.44,2.47,14,2.4457,114
2024-11-29,2.63,2.63,2.52,2.57,36,2.5922,112
2024-12-02,2.06,2.09,1.97,1.97,22,2.0482,109
2024-12-03,1.95,2.02,1.93,1.98,78,2.0013,108
2024-12-04,1.93,1.93,1.65,1.67,22,1.75,107
2024-12-05,1.65,1.84,1.65,1.84,12,1.715,106
2024-12-06,1.86,1.86,1.67,1.67,12,1.7783,105
2024-12-09,1.68,1.68,1.56,1.56,22,1.6218,102
2024-12-10,1.06,1.17,1.05,1.07,176,1.0933,101
2024-12-11,0.87,0.87,0.79,0.87,106,0.823,100
2024-12-12,0.8,0.82,0.75,0.76,24,0.7767,99
2024-12-13,0.79,0.89,0.79,0.89,34,0.8535,98
2024-12-16,0.77,0.77,0.73,0.75,14,0.7429,95
2024-12-17,0.73,0.82,0.72,0.78,50,0.7656,94
2024-12-18,0.79,0.83,0.71,0.83,40,0.7745,93
2024-12-19,1.09,1.45,1.01,1.45,72,1.165,92
2024-12-20,1.6,1.6,1.05,1.15,44,1.2814,91
2024-12-23,1.1,1.12,0.93,0.93,616,0.9476,88
2024-12-24,0.88,0.88,0.88,0.88,2,0.88,87
2024-12-26,0.79,0.79,0.79,0.79,6,0.79,85
2024-12-27,1.04,1.04,1.0,1.03,24,1.0267,84
2024-12-30,1.13,1.13,1.03,1.03,10,1.05,81
2024-12-31,1.02,1.04,1.02,1.03,200,1.0255,80
2025-01-02,0.96,0.97,0.95,0.97,30,0.954,78
2025-01-03,0.95,0.95,0.87,0.89,44,0.8891,77
2025-01-06,0.75,0.75,0.62,0.67,342,0.6305,74
2025-01-07,0.63,0.72,0.63,0.68,38,0.6953,73
2025-01-08,0.78,0.83,0.73,0.76,24,0.7642,72
2025-01-10,0.86,0.86,0.82,0.82,10,0.844,70
2025-01-13,1.03,1.03,0.84,0.84,82,0.9205,67
2025-01-14,0.8,0.86,0.76,0.78,332,0.8547,66
2025-01-15,0.62,0.62,0.55,0.55,182,0.5769,65
2025-01-17,0.5,0.5,0.44,0.45,90,0.4584,63
2025-01-21,0.4,0.4,0.34,0.37,570,0.3763,59
2025-01-22,0.33,0.33,0.31,0.33,52,0.3277,58
2025-01-23,0.36,0.38,0.33,0.38,38,0.3616,57
2025-01-24,0.33,0.34,0.32,0.32,210,0.3281,56
2025-01-27,0.7,0.7,0.5,0.52,10,0.548,53
2025-01-28,0.43,0.44,0.4,0.44,54,0.4219,52
2025-01-29,0.44,0.44,0.41,0.41,8,0.4225,51
2025-01-30,0.37,0.39,0.28,0.31,124,0.3242,50
2025-01-31,0.24,0.26,0.24,0.26,94,0.2553,49
2025-02-03,0.32,0.34,0.26,0.3,174,0.3105,46
2025-02-04,0.25,0.25,0.2,0.2,886,0.2385,45
2025-02-05,0.23,0.23,0.15,0.16,162,0.1653,44
2025-02-06,0.16,0.16,0.13,0.15,76,0.1403,43
2025-02-07,0.16,0.29,0.16,0.24,180,0.2288,42
2025-02-10,0.17,0.18,0.17,0.18,14,0.1786,39
2025-02-11,0.18,0.19,0.17,0.17,66,0.18,38
2025-02-12,0.19,0.21,0.17,0.19,58,0.191,37
2025-02-13,0.17,0.21,0.16,0.16,42,0.17,36
2025-02-14,0.14,0.16,0.13,0.15,68,0.1462,35
2025-02-18,0.13,0.16,0.13,0.15,76,0.1434,31
2025-02-19,0.1,0.12,0.1,0.11,76,0.1053,30
2025-02-20,0.13,0.13,0.1,0.11,100,0.1152,29
2025-02-21,0.11,0.25,0.11,0.25,234,0.1591,28
2025-02-24,0.21,0.23,0.16,0.18,356,0.1967,25
2025-02-25,0.26,0.37,0.25,0.26,570,0.2599,24
2025-02-26,0.33,0.39,0.23,0.35,4602,0.349,23
2025-02-27,0.27,0.67,0.27,0.67,238,0.4618,22
2025-02-28,0.63,0.72,0.41,0.41,384,0.5834,21
2025-03-03,0.31,0.77,0.28,0.76,546,0.538,18
2025-03-04,0.72,0.95,0.34,0.45,828,0.6847,17
2025-03-05,0.44,0.5,0.24,0.27,1080,0.3128,16
2025-03-06,0.37,0.38,0.24,0.37,154,0.3379,15
2025-03-07,0.27,0.41,0.25,0.26,702,0.2708,14
2025-03-10,0.48,1.03,0.48,0.77,1776,0.8248,11
2025-03-11,0.72,1.12,0.56,0.69,1440,0.7277,10
2025-03-12,0.45,0.58,0.28,0.31,706,0.4123,9
2025-03-13,0.3,0.48,0.29,0.38,822,0.3851,8
2025-03-14,0.23,0.3,0.12,0.14,2732,0.1663,7
2025-03-17,0.11,0.12,0.06,0.07,702,0.0792,4
2025-03-18,0.08,0.41,0.08,0.09,3340,0.2542,3
2025-03-19,0.06,0.06,0.01,0.03,3064,0.0295,2
2025-03-20,0.04,0.04,0.01,0.02,684,0.0197,1
2025-03-21,0.02,0.15,0.01,0.01,1920,0.0117,0
