timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,28.35,28.6,28.35,28.6,30,28.4333,140
2024-11-04,30.2,30.2,30.2,30.2,2,30.2,137
2024-11-05,29.27,29.27,29.27,29.27,20,29.27,136
2024-11-06,23.87,23.87,23.7,23.75,24,23.8458,135
2024-11-07,21.3,21.3,20.37,20.37,24,20.475,134
2024-11-08,21.65,21.65,21.65,21.65,4,21.65,133
2024-11-11,21.16,21.16,21.16,21.16,14,21.16,130
2024-11-12,20.12,20.12,19.95,19.95,12,20.0917,129
2024-11-15,27.05,27.7,27.05,27.7,16,27.1313,126
2024-11-18,25.24,25.24,25.24,25.24,2,25.24,123
2024-11-21,32.42,32.42,32.42,32.42,2,32.42,120
2024-11-22,33.09,34.0,32.42,33.53,50,33.4624,119
2024-11-25,31.58,31.58,30.0,31.2,6,30.9267,116
2024-12-04,26.64,26.64,25.0,25.0,4,25.82,107
2024-12-06,24.87,24.87,24.87,24.87,2,24.87,105
2024-12-10,19.1,19.1,18.1,18.2,48,18.9488,101
2024-12-11,14.0,14.1,13.19,13.19,42,13.3814,100
2024-12-12,13.44,13.44,12.5,13.12,28,12.9186,99
2024-12-16,12.35,12.85,10.76,12.1,232,11.8973,95
2024-12-17,11.8,12.45,11.1,12.3,44,12.1059,94
2024-12-18,11.7,15.91,11.7,15.91,170,12.4336,93
2024-12-19,14.35,15.85,14.35,15.85,210,15.0226,92
2024-12-20,16.05,16.05,13.85,13.85,10,14.602,91
2024-12-24,11.29,11.29,11.29,11.29,2,11.29,87
2024-12-26,11.25,11.33,10.76,11.05,104,11.0215,85
2024-12-27,12.82,13.5,12.82,13.15,508,13.0705,84
2024-12-30,14.1,14.1,13.17,13.65,124,13.2581,81
2024-12-31,14.15,14.95,14.15,14.95,62,14.281,80
2025-01-02,14.58,15.36,14.58,15.36,166,15.3318,78
2025-01-03,13.0,13.0,13.0,13.0,2,13.0,77
2025-01-06,11.25,11.25,9.95,10.75,196,10.752,74
2025-01-07,10.4,11.15,9.0,11.01,170,9.8048,73
2025-01-08,12.85,12.85,11.3,11.95,66,11.78,72
2025-01-10,11.1,14.25,11.1,13.4,196,12.7934,70
2025-01-13,15.36,16.12,13.6,13.6,42,14.82,67
2025-01-14,13.74,14.77,13.74,14.46,14,13.99,66
2025-01-15,10.92,10.95,10.92,10.95,12,10.945,65
2025-01-16,10.3,11.25,10.3,11.25,10,10.66,64
2025-01-17,10.1,10.1,9.32,9.88,234,10.08,63
2025-01-21,8.55,9.0,7.22,8.65,648,8.4117,59
2025-01-22,8.49,9.15,7.9,8.68,1340,8.1658,58
2025-01-23,8.3,10.15,8.0,9.5,1584,8.8348,57
2025-01-24,8.47,8.75,7.9,8.1,954,8.2314,56
2025-01-27,12.2,12.9,10.5,12.7,222,12.435,53
2025-01-28,12.15,12.15,10.6,10.83,212,10.7435,52
2025-01-29,10.55,11.18,10.55,10.7,60,10.6667,51
2025-01-30,7.64,8.3,7.64,7.9,96,8.1613,50
2025-01-31,6.95,6.95,6.1,6.55,4516,6.2974,49
2025-02-03,8.31,8.31,6.9,7.92,320,7.8224,46
2025-02-04,7.13,7.15,5.74,6.0,710,6.1934,45
2025-02-05,11.61,12.47,9.9,10.2,1112,11.3045,44
2025-02-06,11.67,11.67,9.85,9.89,334,10.6775,43
2025-02-07,10.45,15.71,10.45,14.35,1520,14.4597,42
2025-02-10,12.73,13.9,12.1,13.18,60,13.145,39
2025-02-11,13.08,14.62,13.08,13.93,110,13.9675,38
2025-02-12,16.7,16.7,14.61,15.85,96,15.8423,37
2025-02-13,15.7,15.7,13.85,13.85,134,14.6769,36
2025-02-14,14.2,14.3,14.01,14.03,86,14.2749,35
2025-02-18,15.55,16.95,14.7,15.1,6836,15.7966,31
2025-02-19,15.3,15.3,13.84,13.84,386,14.7812,30
2025-02-20,15.25,15.5,14.2,14.2,26,14.7346,29
2025-02-21,14.0,18.45,14.0,18.45,94,17.9096,28
2025-02-24,16.55,18.69,16.55,17.65,536,17.5243,25
2025-02-25,20.45,23.03,20.25,23.03,330,21.0445,24
2025-02-26,23.15,25.28,22.9,25.28,18,24.2467,23
2025-02-27,24.49,28.59,23.65,28.59,84,26.716,22
2025-02-28,29.92,31.02,28.8,28.8,178,29.5252,21
2025-03-03,27.96,31.95,27.96,31.95,58,31.1238,18
2025-03-04,30.5,30.5,27.5,27.5,84,29.8426,17
2025-03-05,27.81,27.81,24.45,24.45,44,25.515,16
2025-03-06,25.85,26.33,25.85,26.33,22,26.0845,15
2025-03-07,27.29,27.29,24.28,24.98,52,25.5385,14
2025-03-10,30.39,33.61,30.39,32.33,1482,33.5655,11
2025-03-11,33.91,35.04,32.05,32.5,494,32.2522,10
2025-03-12,32.0,34.35,31.0,31.26,726,31.2637,9
2025-03-13,32.61,35.79,32.61,34.85,5988,34.7525,8
2025-03-14,34.07,35.01,32.8,32.84,518,32.9659,7
2025-03-17,33.7,33.7,32.45,33.25,418,32.8988,4
2025-03-18,37.5,37.5,37.5,37.5,150,37.5,3
2025-03-19,33.0,33.0,33.0,33.0,186,33.0,2
2025-03-20,35.65,36.15,35.4,35.4,1310,35.6538,1
2025-03-21,34.4,34.4,34.4,34.4,2,34.4,0
