timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,6.3,6.3,5.4,5.55,192,5.5516,140
2024-11-04,6.15,6.35,5.9,5.9,130,6.13,137
2024-11-05,5.83,5.83,5.55,5.6,106,5.6647,136
2024-11-06,3.99,4.07,3.75,3.75,248,3.8724,135
2024-11-07,3.45,3.5,2.8,2.8,224,3.1978,134
2024-11-08,2.84,3.15,2.84,3.14,156,3.04,133
2024-11-11,2.81,2.81,2.81,2.81,2,2.81,130
2024-11-12,2.91,2.94,2.57,2.57,192,2.8525,129
2024-11-13,3.0,3.0,2.83,2.92,8,2.915,128
2024-11-14,3.1,3.69,3.1,3.5,620,3.4536,127
2024-11-15,3.85,4.65,3.85,4.4,56,4.4079,126
2024-11-18,4.01,4.01,3.6,3.6,76,3.82,123
2024-11-19,3.49,3.55,3.07,3.07,26,3.2769,122
2024-11-20,3.3,4.1,3.3,3.7,38,3.65,121
2024-11-21,4.6,7.21,4.6,5.97,312,6.4215,120
2024-11-22,6.44,6.65,6.24,6.5,2940,6.4547,119
2024-11-25,5.58,5.58,5.2,5.2,110,5.3722,116
2024-11-26,5.15,5.15,4.6,4.75,880,4.7543,115
2024-11-27,4.8,4.8,4.61,4.7,40,4.6735,114
2024-11-29,4.84,4.84,4.7,4.75,178,4.7031,112
2024-12-02,4.15,4.15,3.9,3.9,72,4.0264,109
2024-12-03,3.85,3.97,3.85,3.97,36,3.9,108
2024-12-04,3.59,3.59,3.2,3.2,228,3.3934,107
2024-12-05,3.1,3.5,3.0,3.48,130,3.3508,106
2024-12-06,3.3,3.3,3.25,3.25,10,3.29,105
2024-12-09,3.25,3.25,3.0,3.0,28,3.0757,102
2024-12-10,2.19,2.3,1.88,1.96,382,2.0125,101
2024-12-11,1.52,1.53,1.37,1.49,128,1.4721,100
2024-12-12,1.45,1.45,1.29,1.37,84,1.3614,99
2024-12-13,1.48,1.59,1.48,1.57,64,1.5047,98
2024-12-16,1.31,1.31,1.18,1.23,126,1.2257,95
2024-12-17,1.2,1.34,1.11,1.25,140,1.1671,94
2024-12-18,1.3,2.05,1.27,2.05,348,1.9081,93
2024-12-19,1.87,2.21,1.8,2.18,272,1.906,92
2024-12-20,2.32,2.7,1.69,1.87,230,2.1868,91
2024-12-23,1.62,1.62,1.46,1.46,12,1.5367,88
2024-12-24,1.39,1.39,1.31,1.34,12,1.3433,87
2024-12-26,1.31,1.31,1.22,1.27,28,1.2864,85
2024-12-27,1.48,1.75,1.48,1.62,278,1.6949,84
2024-12-30,1.84,1.88,1.54,1.61,238,1.6066,81
2024-12-31,1.65,1.68,1.61,1.68,382,1.6458,80
2025-01-02,1.56,1.78,1.54,1.7,138,1.7339,78
2025-01-03,1.54,1.54,1.4,1.41,56,1.4146,77
2025-01-06,1.04,1.05,0.95,1.04,148,0.9895,74
2025-01-07,0.93,1.17,0.93,1.17,212,1.1046,73
2025-01-08,1.24,1.32,1.16,1.18,344,1.2885,72
2025-01-10,1.55,1.58,1.3,1.3,40,1.465,70
2025-01-13,1.78,1.78,1.37,1.37,154,1.6405,67
2025-01-14,1.27,1.43,1.27,1.43,56,1.3436,66
2025-01-15,1.01,1.01,0.86,0.86,38,0.8895,65
2025-01-16,0.83,0.9,0.83,0.85,16,0.8675,64
2025-01-17,0.75,0.75,0.7,0.73,190,0.7224,63
2025-01-21,0.6,0.66,0.58,0.58,60,0.614,59
2025-01-22,0.53,0.65,0.53,0.65,92,0.5702,58
2025-01-23,0.57,0.69,0.57,0.64,24,0.6308,57
2025-01-24,0.55,0.55,0.54,0.54,14,0.5486,56
2025-01-27,1.0,1.0,0.67,1.0,72,0.8508,53
2025-01-28,0.91,0.91,0.75,0.77,48,0.7796,52
2025-01-29,0.83,0.83,0.7,0.7,46,0.753,51
2025-01-30,0.5,0.59,0.49,0.52,190,0.5322,50
2025-01-31,0.46,0.46,0.39,0.46,182,0.4259,49
