timestamp,open,high,low,close,volume,time_to_expiration_days
2024-11-01,4.74,5.1,4.55,4.55,378,140
2024-11-04,4.95,5.1,4.5,4.5,1188,137
2024-11-05,4.85,5.09,4.83,5.0,208,136
2024-11-06,5.35,6.3,5.35,5.95,1172,135
2024-11-07,6.31,6.52,6.15,6.38,2382,134
2024-11-08,6.61,6.61,5.8,6.06,442,133
2024-11-11,6.25,6.25,5.3,5.65,1304,130
2024-11-12,6.1,7.1,5.95,6.56,722,129
2024-11-13,6.8,6.95,6.09,6.1,1801,128
2024-11-14,6.4,6.85,6.06,6.15,716,127
2024-11-15,5.5,5.75,5.05,5.55,5702,126
2024-11-18,4.99,5.15,4.67,4.9,1234,123
2024-11-19,5.2,6.09,5.16,6.0,762,122
2024-11-20,5.85,6.15,5.4,5.6,1404,121
2024-11-21,5.5,6.6,4.36,5.4,7890,120
2024-11-22,5.4,5.4,4.4,4.43,932,119
2024-11-25,3.98,3.98,2.92,3.1,3028,116
2024-11-26,3.1,3.15,2.7,2.75,1032,115
2024-11-27,2.53,2.53,2.07,2.37,684,114
2024-11-29,2.65,2.84,2.64,2.81,176,112
2024-12-02,2.73,2.97,2.64,2.73,260,109
2024-12-03,2.67,2.9,2.6,2.72,2250,108
2024-12-04,2.95,3.6,2.79,3.4,344,107
2024-12-05,3.55,3.68,3.3,3.41,980,106
2024-12-06,3.35,3.5,2.8,2.91,86,105
2024-12-09,2.45,2.63,2.3,2.53,1204,102
2024-12-10,2.59,2.88,2.05,2.14,1396,101
2024-12-11,2.69,2.69,2.1,2.6,194,100
2024-12-12,2.3,2.51,2.23,2.31,534,99
2024-12-13,2.48,2.48,1.93,2.06,790,98
2024-12-16,1.97,2.12,1.82,2.03,1718,95
2024-12-17,1.78,2.02,1.65,1.95,1334,94
2024-12-18,2.21,2.62,1.89,2.04,1574,93
2024-12-19,2.12,2.41,2.01,2.08,1218,92
2024-12-20,1.96,2.13,1.88,1.98,576,91
2024-12-23,2.2,2.34,2.13,2.28,994,88
2024-12-24,2.32,2.4,2.12,2.12,370,87
2024-12-26,2.1,2.15,2.03,2.15,512,85
2024-12-27,1.96,1.99,1.61,1.7,416,84
2024-12-30,1.5,1.85,1.5,1.73,596,81
2024-12-31,1.6,1.6,1.3,1.34,996,80
2025-01-02,1.43,1.79,1.38,1.71,7614,78
2025-01-03,1.88,2.7,1.88,2.6,1586,77
2025-01-06,3.2,4.35,3.1,3.65,6738,74
2025-01-07,4.3,4.3,1.88,2.03,12744,73
2025-01-08,2.23,2.36,1.59,1.71,1482,72
2025-01-10,1.48,1.48,1.18,1.19,1646,70
2025-01-13,0.84,0.98,0.84,0.97,11758,67
2025-01-14,1.07,1.09,0.83,0.85,6332,66
2025-01-15,0.86,0.99,0.86,0.99,1280,65
2025-01-16,1.14,1.15,0.81,0.82,808,64
2025-01-17,0.94,1.04,0.89,0.95,1472,63
2025-01-21,1.01,1.14,0.83,1.04,960,59
2025-01-22,1.31,1.84,1.24,1.75,840,58
2025-01-23,1.5,1.54,1.35,1.54,510,57
2025-01-24,1.64,1.7,1.02,1.05,2964,56
2025-01-27,0.49,0.7,0.39,0.57,6747,53
2025-01-28,0.59,0.67,0.44,0.59,1584,52
2025-01-29,0.49,0.66,0.44,0.66,492,51
2025-01-30,0.56,0.76,0.43,0.76,164,50
2025-01-31,0.7,0.84,0.59,0.65,110,49
2025-02-03,0.46,0.53,0.4,0.49,656,46
2025-02-04,0.47,0.57,0.42,0.47,618,45
2025-02-05,0.48,0.5,0.43,0.46,626,44
2025-02-06,0.48,0.5,0.37,0.44,192,43
2025-02-07,0.47,0.48,0.42,0.48,118,42
2025-02-10,0.52,0.58,0.51,0.56,327,39
2025-02-11,0.49,0.52,0.45,0.45,30,38
2025-02-12,0.4,0.4,0.37,0.37,274,37
2025-02-13,0.42,0.53,0.42,0.5,718,36
2025-02-14,0.55,0.59,0.48,0.48,342,35
2025-02-18,0.62,0.65,0.41,0.41,1154,31
2025-02-19,0.37,0.4,0.32,0.35,10708,30
2025-02-20,0.36,0.36,0.32,0.33,626,29
2025-02-21,0.33,0.33,0.24,0.24,236,28
2025-02-24,0.25,0.26,0.2,0.24,686,25
2025-02-25,0.2,0.23,0.15,0.21,1350,24
2025-02-26,0.21,0.25,0.13,0.14,1512,23
2025-02-27,0.09,0.09,0.03,0.03,12346,22
2025-02-28,0.04,0.07,0.04,0.07,2020,21
2025-03-03,0.05,0.05,0.02,0.03,1334,18
2025-03-04,0.03,0.04,0.02,0.03,430,17
2025-03-05,0.03,0.04,0.02,0.04,314,16
2025-03-06,0.04,0.04,0.02,0.04,550,15
2025-03-07,0.03,0.04,0.02,0.04,302,14
2025-03-10,0.02,0.03,0.01,0.02,1928,11
2025-03-11,0.02,0.03,0.01,0.02,1224,10
2025-03-12,0.03,0.03,0.01,0.02,1028,9
2025-03-13,0.02,0.02,0.01,0.01,44,8
2025-03-14,0.01,0.01,0.01,0.01,64,7
2025-03-17,0.01,0.01,0.01,0.01,42,4
2025-03-18,0.01,0.01,0.01,0.01,6,3
2025-03-20,0.01,0.01,0.01,0.01,24,1
2025-03-21,0.01,0.01,0.01,0.01,20,0
