timestamp,open,high,low,close,volume,time_to_expiration_days
2024-11-11,48.45,48.45,48.45,48.45,4,130
2024-11-13,47.27,47.27,47.27,47.27,2,128
2024-12-02,51.65,51.65,51.65,51.65,28,109
2024-12-04,49.1,49.1,49.1,49.1,40,107
2024-12-10,53.0,53.0,53.0,53.0,2,101
2024-12-17,60.15,60.15,60.15,60.15,2,94
2024-12-19,57.45,57.45,57.45,57.45,2,92
2025-01-07,41.15,45.7,41.15,45.7,38,73
2025-01-08,47.75,47.75,47.75,47.75,2,72
2025-01-17,52.25,52.25,52.25,52.25,12,63
2025-01-21,48.8,48.8,48.8,48.8,2,59
2025-01-22,44.15,44.15,43.45,43.45,50,58
2025-01-23,44.35,44.35,44.35,44.35,42,57
2025-01-27,70.9,72.35,70.9,72.35,34,53
2025-01-28,64.25,64.25,64.25,64.25,50,52
2025-01-29,64.2,65.65,64.2,65.65,250,51
2025-01-30,69.0,69.0,65.25,65.3,902,50
2025-02-04,70.03,70.03,70.03,70.03,20,45
2025-02-05,66.05,66.05,66.0,66.0,4,44
2025-02-06,63.67,63.67,63.67,63.67,20,43
2025-02-11,57.19,57.19,56.13,56.65,240,38
2025-02-12,58.0,58.17,58.0,58.17,120,37
2025-02-18,50.45,50.45,50.45,50.45,40,31
2025-02-21,49.75,49.9,49.75,49.9,60,28
2025-02-27,67.1,68.55,67.1,67.27,2940,22
