timestamp,open,high,low,close,volume,time_to_expiration_days
2024-11-01,39.15,39.3,37.75,37.75,264,140
2024-11-04,38.56,40.05,38.56,39.18,42,137
2024-11-05,40.78,41.25,40.78,41.2,62,136
2024-11-06,43.6,46.64,43.42,46.62,1184,135
2024-11-07,47.3,48.69,47.3,48.69,202,134
2024-11-08,49.42,49.42,47.25,47.55,30,133
2024-11-11,44.2,45.25,44.2,45.25,8,130
2024-11-12,48.93,48.93,48.35,48.35,4,129
2024-11-14,46.9,48.69,46.9,48.69,68,127
2024-11-15,44.52,44.52,41.1,41.1,164,126
2024-11-18,40.72,41.8,39.02,41.8,336,123
2024-11-19,44.0,46.75,43.45,46.75,300,122
2024-11-20,45.94,46.3,43.95,45.05,58,121
2024-11-21,48.18,48.9,42.0,42.0,64,120
2024-11-22,42.0,42.0,41.5,41.5,22,119
2024-11-25,39.0,39.0,36.67,36.67,258,116
2024-11-26,37.05,37.05,36.83,36.83,78,115
2024-11-27,33.98,34.56,32.5,34.56,128,114
2024-11-29,36.12,37.9,36.12,37.9,8,112
2024-12-02,39.0,39.29,37.89,38.2,210,109
2024-12-03,37.89,39.3,37.89,39.2,12,108
2024-12-04,40.0,44.04,40.0,43.74,80,107
2024-12-05,43.41,44.73,43.41,43.63,30,106
2024-12-06,42.78,43.0,40.3,40.8,324,105
2024-12-09,37.3,38.3,36.85,38.3,14,102
2024-12-10,39.65,39.65,34.0,34.32,118,101
2024-12-11,36.65,37.55,35.1,37.55,214,100
2024-12-12,36.66,36.7,36.41,36.41,60,99
2024-12-13,37.56,37.56,32.85,33.79,40,98
2024-12-16,31.28,32.08,30.95,32.06,156,95
2024-12-17,29.16,31.45,27.9,30.45,138,94
2024-12-18,35.1,35.1,29.53,29.53,46,93
2024-12-19,31.5,32.25,30.5,31.67,24,92
2024-12-20,30.25,34.0,29.5,33.95,190,91
2024-12-23,36.35,38.06,35.7,38.06,114,88
2024-12-26,37.15,38.8,37.15,38.55,488,85
2024-12-27,37.45,37.45,34.2,35.8,226,84
2024-12-30,33.9,37.82,33.9,37.82,12,81
2024-12-31,33.55,33.8,33.03,33.7,22,80
2025-01-02,36.31,36.31,34.6,34.6,30,78
2025-01-03,39.29,42.53,39.29,42.4,158,77
2025-01-06,46.5,49.5,46.5,47.5,514,74
2025-01-07,50.0,50.0,38.73,38.88,162,73
2025-01-08,38.4,38.7,36.73,38.0,74,72
2025-01-10,34.79,34.88,33.49,34.2,226,70
2025-01-13,30.0,31.16,29.0,30.65,84,67
2025-01-14,33.55,33.55,28.75,29.6,3284,66
2025-01-15,30.75,33.88,30.75,33.87,202,65
2025-01-16,35.47,35.47,31.76,31.87,140,64
2025-01-17,34.13,35.39,34.13,35.0,104,63
2025-01-21,36.25,38.35,34.4,37.5,626,59
2025-01-22,40.65,43.87,40.65,43.3,480,58
2025-01-23,40.75,42.35,40.75,42.0,58,57
2025-01-24,44.73,44.73,38.67,38.9,528,56
2025-01-27,25.8,26.23,18.43,19.6,9506,53
2025-01-28,20.7,26.7,17.97,25.95,3808,52
2025-01-29,24.64,24.64,21.3,22.76,306,51
2025-01-30,23.0,24.8,20.3,24.8,1542,50
2025-01-31,25.47,26.78,20.96,21.13,1452,49
2025-02-03,17.25,19.16,16.4,18.0,3760,46
2025-02-04,18.35,20.42,18.35,18.85,2450,45
2025-02-05,21.35,23.02,20.64,22.4,394,44
2025-02-06,25.0,26.3,24.1,26.3,3582,43
2025-02-07,27.3,27.6,25.65,27.05,912,42
2025-02-10,28.81,31.55,28.81,30.75,99,39
2025-02-11,30.35,31.05,28.8,29.95,30,38
2025-02-12,27.05,29.06,27.05,27.75,330,37
2025-02-13,29.6,32.8,29.1,31.65,592,36
2025-02-14,33.75,35.05,32.9,35.05,1024,35
2025-02-18,39.1,39.1,35.1,35.1,258,31
2025-02-19,34.92,36.7,34.58,35.27,186,30
2025-02-20,36.53,36.53,33.88,36.11,216,29
2025-02-21,36.0,36.8,30.95,30.95,176,28
2025-02-24,32.55,32.55,27.78,27.78,76,25
2025-02-25,26.3,26.5,22.65,24.2,576,24
2025-02-26,27.35,30.0,26.05,28.7,1330,23
2025-02-27,30.49,30.49,17.9,17.9,1422,22
2025-02-28,15.8,19.9,14.78,19.85,1518,21
2025-03-03,19.05,19.05,11.85,12.7,2350,18
2025-03-04,11.09,16.4,10.3,14.15,6593,17
2025-03-05,15.1,15.45,12.9,14.67,3590,16
2025-03-06,11.79,12.89,9.59,9.6,16924,15
2025-03-07,10.35,11.2,7.6,10.55,28604,14
2025-03-10,8.73,9.75,5.97,6.79,15234,11
2025-03-11,6.65,9.75,5.54,7.45,16217,10
2025-03-12,11.1,13.15,10.21,12.3,4958,9
2025-03-13,13.0,13.7,10.8,11.8,4272,8
2025-03-14,14.26,17.27,14.25,17.1,2360,7
2025-03-17,18.02,18.1,13.5,14.95,5112,4
2025-03-18,13.35,14.25,10.32,10.8,4052,3
2025-03-19,12.43,15.5,11.1,12.6,1644,2
2025-03-20,12.15,15.25,11.85,13.4,1140,1
2025-03-21,12.1,12.95,10.58,12.57,1863,0
