timestamp,open,high,low,close,volume,time_to_expiration_days
2024-11-01,6.9,6.9,6.3,6.65,338,140
2024-11-04,6.3,6.34,5.77,6.2,3578,137
2024-11-05,5.93,5.93,5.27,5.35,1764,136
2024-11-06,4.64,4.65,4.05,4.12,772,135
2024-11-07,3.88,3.88,3.55,3.55,582,134
2024-11-08,3.5,3.68,3.4,3.63,3382,133
2024-11-11,3.5,4.2,3.5,3.85,516,130
2024-11-12,3.63,3.67,3.42,3.5,842,129
2024-11-13,3.36,3.7,3.36,3.7,152,128
2024-11-14,3.7,3.85,3.35,3.74,236,127
2024-11-15,3.85,4.85,3.85,4.63,15272,126
2024-11-18,5.05,5.5,4.25,4.45,6304,123
2024-11-19,4.3,4.3,3.3,3.32,1192,122
2024-11-20,3.64,4.03,3.42,3.46,1992,121
2024-11-21,2.71,3.95,2.4,3.27,1006,120
2024-11-22,3.35,3.85,3.35,3.65,624,119
2024-11-25,3.55,4.27,3.55,4.25,6666,116
2024-11-26,3.72,4.0,3.72,3.75,3670,115
2024-11-27,4.04,4.5,3.9,3.9,2312,114
2024-11-29,3.75,3.75,3.26,3.35,166,112
2024-12-02,3.35,3.35,3.1,3.17,386,109
2024-12-03,3.1,3.22,2.88,2.89,2460,108
2024-12-04,2.65,2.79,2.26,2.34,1504,107
2024-12-05,2.31,2.39,2.16,2.32,968,106
2024-12-06,2.37,2.68,2.28,2.63,1400,105
2024-12-09,2.99,3.32,2.89,3.05,1176,102
2024-12-10,3.0,3.85,2.65,3.6,1238,101
2024-12-11,2.89,3.55,2.84,2.97,878,100
2024-12-12,3.25,3.5,3.1,3.22,622,99
2024-12-13,2.93,4.12,2.91,3.88,3886,98
2024-12-16,3.89,4.6,3.89,4.34,918,95
2024-12-17,5.0,5.6,4.49,4.61,5745,94
2024-12-18,4.0,5.5,3.45,5.5,1402,93
2024-12-19,4.85,5.5,4.6,5.4,1376,92
2024-12-20,5.75,5.9,4.0,4.15,2758,91
2024-12-23,3.8,3.9,3.18,3.22,990,88
2024-12-24,3.11,3.11,2.69,2.82,580,87
2024-12-26,2.88,3.25,2.85,2.97,2716,85
2024-12-27,3.35,4.0,3.35,3.62,2546,84
2024-12-30,3.9,4.1,2.96,3.4,406,81
2024-12-31,3.3,3.87,3.29,3.75,902,80
2025-01-02,3.42,3.65,2.99,3.24,5368,78
2025-01-03,2.9,2.9,2.3,2.39,1756,77
2025-01-06,2.0,2.06,1.78,1.97,12362,74
2025-01-07,1.67,2.79,1.67,2.75,3544,73
2025-01-08,2.5,2.86,2.3,2.48,3796,72
2025-01-10,2.88,3.4,2.76,2.9,1744,70
2025-01-13,3.95,4.1,3.09,3.1,3781,67
2025-01-14,2.7,3.61,2.66,3.31,1958,66
2025-01-15,2.83,3.08,2.17,2.18,7058,65
2025-01-16,1.91,2.43,1.9,2.36,15760,64
2025-01-17,1.95,2.08,1.69,1.76,4038,63
2025-01-21,1.59,1.66,1.23,1.3,4124,59
2025-01-22,1.08,1.11,0.92,0.99,6250,58
2025-01-23,1.08,1.1,0.9,0.9,12940,57
2025-01-24,0.86,1.32,0.84,1.24,3424,56
2025-01-27,4.45,7.93,3.95,7.1,27615,53
2025-01-28,5.84,7.68,3.32,3.38,15988,52
2025-01-29,3.8,6.7,3.75,6.05,12960,51
2025-01-30,5.5,8.27,5.15,6.1,20450,50
2025-01-31,6.15,7.52,4.5,7.1,8676,49
2025-02-03,9.15,9.95,7.1,7.8,18940,46
2025-02-04,7.55,7.55,6.01,6.32,15288,45
2025-02-05,5.29,5.5,4.26,4.26,5686,44
2025-02-06,3.66,4.05,3.08,3.1,15463,43
2025-02-07,2.99,3.5,2.75,3.05,4460,42
2025-02-10,2.92,2.93,1.85,2.02,7357,39
2025-02-11,2.17,2.4,1.87,2.03,22117,38
2025-02-12,2.38,2.56,2.05,2.2,46668,37
2025-02-13,2.12,2.12,1.47,1.66,4762,36
2025-02-14,1.54,1.56,1.23,1.23,12280,35
2025-02-18,1.06,1.28,0.93,1.17,8644,31
2025-02-19,1.11,1.24,0.91,1.02,6078,30
2025-02-20,0.94,1.3,0.92,0.92,26620,29
2025-02-21,0.93,1.71,0.85,1.67,7646,28
2025-02-24,1.37,2.5,1.1,2.5,14884,25
2025-02-25,2.47,3.89,2.34,3.25,20122,24
2025-02-26,2.5,2.69,1.73,1.99,28498,23
2025-02-27,0.8,3.35,0.76,3.25,53384,22
2025-02-28,3.91,4.31,1.85,1.85,34488,21
2025-03-03,1.97,6.0,1.91,5.07,46729,18
2025-03-04,6.45,7.03,3.0,4.4,79531,17
2025-03-05,3.8,4.84,3.07,3.3,43098,16
2025-03-06,4.7,6.24,3.85,5.89,32329,15
2025-03-07,5.35,7.1,4.2,4.4,34343,14
2025-03-10,5.8,8.1,4.78,7.18,28882,11
2025-03-11,7.15,8.42,4.15,5.89,38637,10
2025-03-12,3.4,3.8,2.43,2.57,70072,9
2025-03-13,2.17,3.15,1.63,2.17,82262,8
2025-03-14,1.55,1.55,0.66,0.72,94049,7
2025-03-17,0.57,1.0,0.49,0.68,259355,4
2025-03-18,0.89,1.65,0.55,0.91,125562,3
2025-03-19,0.52,0.77,0.09,0.19,95770,2
2025-03-20,0.25,0.25,0.04,0.04,101540,1
2025-03-21,0.07,0.07,0.01,0.01,36371,0
