timestamp,open,high,low,close,volume,time_to_expiration_days
2024-11-01,41.1,43.45,41.1,41.58,562,140
2024-11-04,43.5,44.2,42.2,42.58,234,137
2024-11-05,43.95,45.41,43.76,45.03,490,136
2024-11-06,47.75,50.97,47.5,50.8,2086,135
2024-11-07,51.34,53.0,51.34,53.0,1244,134
2024-11-08,52.75,52.75,50.8,51.55,390,133
2024-11-11,52.5,52.5,48.35,50.0,302,130
2024-11-12,52.65,53.25,51.2,52.29,322,129
2024-11-13,52.95,53.05,50.85,51.0,556,128
2024-11-14,51.35,53.0,50.38,50.45,248,127
2024-11-15,47.87,48.25,45.1,47.0,898,126
2024-11-18,43.6,45.98,43.0,45.5,12298,123
2024-11-19,45.51,50.81,45.51,50.81,712,122
2024-11-20,51.3,51.3,47.71,49.71,474,121
2024-11-21,52.58,56.05,46.3,51.56,966,120
2024-11-22,50.05,50.05,45.7,45.9,126,119
2024-11-25,45.74,46.0,40.3,40.3,2106,116
2024-11-26,42.5,42.5,39.8,40.81,538,115
2024-11-27,38.5,39.25,36.39,39.25,1254,114
2024-11-29,40.55,42.95,40.55,42.4,300,112
2024-12-02,42.1,43.86,41.5,41.8,788,109
2024-12-03,41.91,43.55,41.7,43.49,1160,108
2024-12-04,44.2,48.58,43.8,47.76,620,107
2024-12-05,48.15,49.25,47.22,48.15,224,106
2024-12-06,47.5,48.52,44.7,45.54,406,105
2024-12-09,41.6,43.0,41.0,42.1,328,102
2024-12-10,43.35,44.64,38.2,39.0,304,101
2024-12-11,38.7,43.38,38.7,42.6,112,100
2024-12-12,40.25,41.25,39.7,40.74,132,99
2024-12-13,41.75,42.55,36.5,37.86,854,98
2024-12-16,36.5,36.58,34.6,36.1,2200,95
2024-12-17,33.0,35.54,31.75,34.38,710,94
2024-12-18,37.47,40.0,33.48,33.7,816,93
2024-12-19,35.85,38.15,34.45,35.7,486,92
2024-12-20,34.3,38.85,34.3,37.7,1218,91
2024-12-23,38.85,43.0,38.85,43.0,510,88
2024-12-24,42.65,44.8,42.0,43.0,568,87
2024-12-26,42.9,43.3,41.1,43.15,1656,85
2024-12-27,41.0,41.0,38.4,39.99,194,84
2024-12-30,38.2,42.75,38.2,40.6,2574,81
2024-12-31,39.96,40.08,37.35,37.65,210,80
2025-01-02,39.18,41.6,38.1,41.1,552,78
2025-01-03,42.25,47.1,42.25,46.9,618,77
2025-01-06,50.1,54.19,50.1,51.48,7392,74
2025-01-07,55.02,55.02,42.86,42.86,902,73
2025-01-08,44.76,46.0,40.5,42.43,176,72
2025-01-10,39.95,39.95,37.15,38.6,736,70
2025-01-13,33.5,35.85,32.98,35.85,1454,67
2025-01-14,37.98,38.0,33.0,33.96,512,66
2025-01-15,36.0,38.4,35.0,38.3,624,65
2025-01-16,40.5,40.5,35.74,37.69,804,64
2025-01-17,37.5,40.0,37.5,39.3,682,63
2025-01-21,40.73,43.1,39.0,42.4,360,59
2025-01-22,45.0,49.0,45.0,48.4,320,58
2025-01-23,46.54,47.45,46.54,47.44,484,57
2025-01-24,50.0,50.0,43.3,44.0,1078,56
2025-01-27,24.34,30.67,22.0,23.25,6579,53
2025-01-28,25.25,31.1,21.55,30.97,3636,52
2025-01-29,28.8,29.25,24.3,27.65,4062,51
2025-01-30,27.55,28.85,23.65,28.85,8930,50
2025-01-31,28.03,30.62,24.15,24.65,5630,49
2025-02-03,20.35,22.8,19.5,21.5,3608,46
2025-02-04,21.63,24.75,21.6,22.08,38252,45
2025-02-05,25.0,27.5,24.45,27.5,11358,44
2025-02-06,29.6,30.65,27.95,30.6,2434,43
2025-02-07,30.8,32.0,29.88,31.93,6380,42
2025-02-10,31.8,36.35,31.8,35.0,550,39
2025-02-11,33.52,35.77,32.7,34.25,1184,38
2025-02-12,31.32,33.45,30.83,32.93,336,37
2025-02-13,33.45,37.56,33.45,36.28,4376,36
2025-02-14,38.0,40.16,37.0,39.95,1574,35
2025-02-18,42.25,44.0,39.0,40.2,1036,31
2025-02-19,40.35,42.0,38.39,39.7,804,30
2025-02-20,40.95,41.15,37.85,40.85,234,29
2025-02-21,41.0,41.4,35.31,35.65,1218,28
2025-02-24,37.84,39.5,32.0,32.0,492,25
2025-02-25,31.0,31.17,27.0,28.6,7784,24
2025-02-26,33.4,34.75,30.6,33.0,1416,23
2025-02-27,35.18,35.18,22.0,22.25,1376,22
2025-02-28,20.05,25.7,18.47,25.5,3177,21
2025-03-03,22.33,22.33,15.4,16.45,3968,18
2025-03-04,14.0,20.55,13.74,18.4,10125,17
2025-03-05,19.1,19.5,16.8,19.0,2176,16
2025-03-06,15.61,16.8,13.1,13.1,5714,15
2025-03-07,13.4,15.11,10.8,14.5,7004,14
2025-03-10,12.23,13.6,8.95,9.95,25755,11
2025-03-11,9.9,13.65,8.45,10.9,15726,10
2025-03-12,15.25,17.55,14.25,16.64,12344,9
2025-03-13,17.65,18.35,14.85,16.35,8750,8
2025-03-14,18.72,22.1,18.58,22.0,5940,7
2025-03-17,22.87,23.4,18.3,19.85,3009,4
2025-03-18,18.7,19.05,15.0,15.65,89409,3
2025-03-19,17.35,20.5,15.95,17.6,4388,2
2025-03-20,16.75,20.2,16.0,18.4,4222,1
2025-03-21,17.13,17.95,15.5,17.76,4429,0
