timestamp,open,high,low,close,volume,time_to_expiration_days
2024-11-01,24.69,25.42,24.69,25.33,44,140
2024-11-04,24.31,24.31,24.28,24.29,58,137
2024-11-05,23.03,23.03,22.5,22.58,76,136
2024-11-06,19.85,20.45,18.73,18.9,320,135
2024-11-07,18.15,18.15,17.32,17.35,164,134
2024-11-08,17.21,18.1,17.2,17.62,256,133
2024-11-11,17.25,19.07,17.25,18.37,758,130
2024-11-12,18.25,18.25,17.2,17.65,584,129
2024-11-13,17.3,18.59,17.3,18.59,92,128
2024-11-14,18.0,18.65,17.3,18.65,573,127
2024-11-15,19.1,21.78,19.1,21.25,292,126
2024-11-18,23.5,23.76,21.4,21.4,346,123
2024-11-19,20.1,20.35,17.88,17.9,1142,122
2024-11-20,18.0,19.85,18.0,18.58,1066,121
2024-11-21,14.95,20.15,14.8,17.35,1042,120
2024-11-22,18.04,20.0,17.56,19.45,1000,119
2024-11-25,19.83,22.1,19.83,22.1,290,116
2024-11-26,21.15,21.76,21.15,21.38,112,115
2024-11-27,22.5,24.05,22.22,22.6,110,114
2024-11-29,19.89,19.99,19.7,19.94,82,112
2024-12-02,19.95,20.2,19.1,19.75,174,109
2024-12-03,19.85,19.9,18.7,18.83,72,108
2024-12-04,17.85,18.05,15.86,16.3,386,107
2024-12-05,16.3,16.55,15.43,16.06,198,106
2024-12-06,16.28,17.94,16.1,17.55,302,105
2024-12-09,19.8,20.4,18.95,19.85,318,102
2024-12-10,18.85,22.1,17.95,21.85,112,101
2024-12-11,21.37,21.37,18.9,18.95,146,100
2024-12-12,20.66,21.0,19.85,20.3,102,99
2024-12-13,20.2,23.5,19.5,22.7,382,98
2024-12-16,23.35,25.0,23.35,24.38,348,95
2024-12-17,27.1,27.65,24.61,25.25,622,94
2024-12-18,22.6,27.0,21.25,27.0,3352,93
2024-12-19,25.15,25.7,23.58,25.35,252,92
2024-12-20,27.0,27.15,22.1,22.44,164,91
2024-12-23,21.05,21.3,19.02,19.25,600,88
2024-12-24,18.39,18.39,17.65,17.8,302,87
2024-12-26,19.0,19.05,18.25,18.45,504,85
2024-12-27,19.3,21.5,19.3,20.5,188,84
2024-12-30,21.3,21.3,18.35,19.4,328,81
2024-12-31,20.35,21.81,19.85,21.48,264,80
2025-01-02,19.96,21.22,19.15,19.2,350,78
2025-01-03,17.37,17.42,15.95,16.15,2110,77
2025-01-06,14.2,14.29,12.95,14.01,20790,74
2025-01-07,12.35,18.35,12.24,18.29,4658,73
2025-01-08,17.06,19.3,16.35,18.0,1760,72
2025-01-10,19.45,21.7,19.45,20.09,1606,70
2025-01-13,24.05,24.5,21.6,21.6,1712,67
2025-01-14,19.77,23.86,19.73,23.35,700,66
2025-01-15,21.0,21.99,19.34,19.41,710,65
2025-01-16,17.6,20.71,17.6,19.91,788,64
2025-01-17,18.85,19.35,17.5,17.6,414,63
2025-01-21,16.57,17.75,15.25,15.45,750,59
2025-01-22,13.9,13.9,12.4,12.67,10174,58
2025-01-23,13.69,14.15,12.41,12.41,672,57
2025-01-24,11.58,15.05,11.58,14.68,696,56
2025-01-27,27.89,35.1,25.8,33.5,3324,53
2025-01-28,30.35,35.0,25.0,25.0,7202,52
2025-01-29,26.51,31.43,26.35,30.7,1890,51
2025-01-30,30.8,33.95,29.36,29.36,560,50
2025-01-31,29.35,33.06,26.1,32.47,9326,49
2025-02-03,37.05,38.5,34.27,35.29,9476,46
2025-02-04,35.0,35.0,32.18,33.46,422,45
2025-02-05,30.43,30.7,27.83,27.83,452,44
2025-02-06,26.9,26.9,24.4,24.5,1904,43
2025-02-07,23.91,24.75,23.08,23.8,356,42
2025-02-10,22.1,22.1,19.71,20.25,1052,39
2025-02-11,21.55,21.95,19.82,20.85,2542,38
2025-02-12,23.15,23.15,21.47,22.1,756,37
2025-02-13,21.9,21.9,18.35,19.25,1584,36
2025-02-14,18.29,18.48,16.1,16.1,658,35
2025-02-18,14.7,16.17,13.45,15.5,3380,31
2025-02-19,16.72,16.72,14.15,15.25,938,30
2025-02-20,14.8,16.85,14.5,14.5,1270,29
2025-02-21,14.6,18.94,13.85,18.57,1110,28
2025-02-24,16.1,22.36,15.7,22.36,1368,25
2025-02-25,24.0,27.15,22.59,25.5,1406,24
2025-02-26,22.82,22.85,19.95,21.4,952,23
2025-02-27,17.08,29.44,17.08,29.44,2248,22
2025-02-28,32.75,32.75,25.5,25.5,2930,21
2025-03-03,26.93,37.45,26.93,36.5,1772,18
2025-03-04,39.3,39.74,31.82,33.33,828,17
2025-03-05,32.58,35.0,32.0,32.74,2300,16
2025-03-06,37.18,39.45,34.99,39.3,658,15
2025-03-07,39.0,41.88,36.65,38.15,2106,14
2025-03-10,39.7,44.5,39.25,42.92,826,11
2025-03-11,43.52,44.05,38.8,39.6,450,10
2025-03-12,34.34,36.7,33.7,34.15,656,9
2025-03-13,34.5,35.45,32.55,34.5,380,8
2025-03-14,31.77,31.77,28.35,29.15,536,7
2025-03-17,29.0,31.6,29.0,30.3,130,4
2025-03-18,33.7,35.3,31.55,33.92,668,3
2025-03-19,32.46,32.7,30.55,31.5,3456,2
2025-03-20,30.5,32.1,30.4,31.55,13336,1
2025-03-21,33.0,33.0,32.78,32.95,14,0
