timestamp,open,high,low,close,volume,time_to_expiration_days
2024-11-01,19.55,19.75,18.75,19.35,156,140
2024-11-04,18.55,18.55,17.7,18.22,212,137
2024-11-05,17.46,17.46,16.6,16.85,636,136
2024-11-06,14.9,15.4,13.72,14.05,810,135
2024-11-07,13.54,13.63,12.45,12.45,1354,134
2024-11-08,12.45,13.13,12.3,12.66,518,133
2024-11-11,12.23,14.3,12.23,13.61,1618,130
2024-11-12,13.23,13.26,12.36,12.66,1280,129
2024-11-13,12.35,13.46,12.35,13.46,760,128
2024-11-14,13.0,13.5,12.4,13.5,846,127
2024-11-15,14.2,16.2,14.18,15.45,1190,126
2024-11-18,16.3,17.6,15.3,15.65,5162,123
2024-11-19,15.5,15.5,12.75,12.75,3224,122
2024-11-20,13.1,14.65,13.1,13.3,3120,121
2024-11-21,10.6,14.61,9.95,12.5,8464,120
2024-11-22,12.56,14.41,12.56,14.08,3070,119
2024-11-25,13.85,16.25,13.85,16.15,2786,116
2024-11-26,15.0,15.74,14.75,15.15,838,115
2024-11-27,16.37,17.54,15.95,16.3,504,114
2024-11-29,15.16,15.39,13.78,14.16,2498,112
2024-12-02,14.05,14.3,13.4,14.0,4492,109
2024-12-03,14.03,14.1,13.0,13.0,2162,108
2024-12-04,11.93,12.75,10.77,10.92,1696,107
2024-12-05,11.2,11.35,10.45,10.95,2560,106
2024-12-06,11.1,12.35,10.7,11.96,2424,105
2024-12-09,13.55,14.36,13.22,13.6,1214,102
2024-12-10,13.1,16.25,12.42,15.45,728,101
2024-12-11,13.12,15.0,13.04,13.42,296,100
2024-12-12,14.35,15.04,13.9,14.3,506,99
2024-12-13,13.29,16.85,13.29,16.2,422,98
2024-12-16,16.51,18.15,16.51,17.5,1892,95
2024-12-17,19.1,20.42,17.85,18.8,2084,94
2024-12-18,16.39,19.72,15.1,18.71,19858,93
2024-12-19,18.02,19.07,17.3,18.2,646,92
2024-12-20,20.0,20.0,15.75,16.45,454,91
2024-12-23,15.01,15.66,13.29,13.29,1078,88
2024-12-24,13.02,13.3,11.9,12.59,1401,87
2024-12-26,12.55,13.85,12.4,12.84,1448,85
2024-12-27,13.66,15.6,13.59,14.5,2114,84
2024-12-30,15.3,15.75,12.63,13.56,2192,81
2024-12-31,14.1,15.54,13.94,15.27,2584,80
2025-01-02,13.6,15.0,13.22,13.47,3694,78
2025-01-03,12.5,12.5,10.65,10.95,7096,77
2025-01-06,9.5,9.6,8.51,9.35,14450,74
2025-01-07,8.05,12.71,8.05,12.59,20334,73
2025-01-08,11.6,13.32,11.0,12.23,4200,72
2025-01-10,13.55,15.35,13.35,13.83,8960,70
2025-01-13,17.25,17.5,14.96,15.03,2432,67
2025-01-14,13.44,16.65,13.4,15.9,8132,66
2025-01-15,14.66,15.63,12.7,12.87,4070,65
2025-01-16,11.69,14.0,11.65,14.0,1016,64
2025-01-17,12.87,12.94,11.33,11.65,5190,63
2025-01-21,10.85,11.65,9.52,9.9,7672,59
2025-01-22,8.5,8.58,7.5,7.76,10600,58
2025-01-23,8.45,8.85,7.34,7.35,4560,57
2025-01-24,6.85,9.52,6.83,9.2,8360,56
2025-01-27,20.0,26.8,15.41,25.35,4824,53
2025-01-28,22.4,26.0,16.9,16.9,7787,52
2025-01-29,18.4,23.83,18.4,22.0,4234,51
2025-01-30,21.55,26.03,21.3,22.0,2786,50
2025-01-31,21.84,25.05,18.98,24.5,2044,49
2025-02-03,29.4,29.6,25.21,27.2,1544,46
2025-02-04,26.2,26.2,23.36,25.11,480,45
2025-02-05,22.35,22.45,19.9,19.9,488,44
2025-02-06,18.41,19.4,17.0,17.0,790,43
2025-02-07,16.55,17.69,15.95,16.31,2074,42
2025-02-10,15.95,15.95,12.92,13.65,3210,39
2025-02-11,14.35,14.95,13.15,14.02,4536,38
2025-02-12,15.68,15.68,14.4,14.8,2774,37
2025-02-13,14.68,14.68,11.7,12.38,1782,36
2025-02-14,11.9,12.05,10.0,10.14,1346,35
2025-02-18,8.8,10.25,8.0,9.47,6617,31
2025-02-19,9.39,10.35,8.39,9.19,2816,30
2025-02-20,8.9,10.55,8.6,8.6,5366,29
2025-02-21,8.69,12.1,8.2,11.88,10222,28
2025-02-24,10.43,15.1,9.5,15.06,3588,25
2025-02-25,15.16,19.13,14.96,17.64,1946,24
2025-02-26,15.23,15.8,12.6,13.9,8989,23
2025-02-27,9.87,20.6,9.87,20.6,9860,22
2025-02-28,22.72,23.9,16.73,16.75,3572,21
2025-03-03,18.25,27.7,18.25,26.53,19472,18
2025-03-04,28.28,30.02,21.55,24.41,2084,17
2025-03-05,24.7,25.82,22.35,23.04,1454,16
2025-03-06,27.4,29.65,25.15,29.65,1874,15
2025-03-07,28.9,32.35,26.8,27.5,1444,14
2025-03-10,30.8,34.47,29.25,32.86,4452,11
2025-03-11,33.37,34.5,28.08,30.92,2094,10
2025-03-12,25.74,26.9,23.67,24.27,1908,9
2025-03-13,24.53,26.07,22.45,24.38,742,8
2025-03-14,21.65,21.95,18.35,18.45,2872,7
2025-03-17,17.5,22.0,17.1,20.12,1902,4
2025-03-18,22.0,25.3,21.35,24.52,4042,3
2025-03-19,22.84,24.25,19.81,22.45,2794,2
2025-03-20,23.4,23.4,20.0,21.7,68380,1
2025-03-21,23.02,24.5,22.28,22.28,772,0
