timestamp,open,high,low,close,volume,time_to_expiration_days
2024-11-01,5.6,5.6,5.0,5.25,140,140
2024-11-04,4.95,4.97,4.63,4.85,1244,137
2024-11-05,4.51,4.51,4.17,4.25,30,136
2024-11-06,3.6,3.6,3.2,3.2,50,135
2024-11-07,3.0,3.0,2.83,2.88,614,134
2024-11-08,2.79,2.85,2.76,2.83,44,133
2024-11-11,2.7,3.15,2.7,3.01,56,130
2024-11-12,2.92,2.92,2.63,2.68,992,129
2024-11-13,2.85,2.85,2.65,2.74,2038,128
2024-11-14,2.88,2.88,2.6,2.73,5020,127
2024-11-15,3.05,3.75,3.04,3.63,3484,126
2024-11-18,4.0,4.2,3.35,3.4,234,123
2024-11-19,3.16,3.17,2.54,2.6,402,122
2024-11-20,2.77,3.05,2.67,2.7,818,121
2024-11-21,2.28,3.02,2.28,2.48,3698,120
2024-11-22,2.82,2.93,2.74,2.85,560,119
2024-11-25,2.9,3.25,2.85,3.25,828,116
2024-11-26,2.84,3.0,2.82,2.84,66,115
2024-11-27,3.05,3.3,2.93,2.93,146,114
2024-11-29,2.75,2.75,2.44,2.46,736,112
2024-12-02,2.45,2.45,2.31,2.36,318,109
2024-12-03,2.17,2.31,2.15,2.15,382,108
2024-12-04,1.95,1.97,1.66,1.66,432,107
2024-12-05,1.71,1.75,1.63,1.75,258,106
2024-12-06,1.75,2.0,1.72,1.94,110,105
2024-12-09,2.34,2.36,2.18,2.27,174,102
2024-12-10,2.08,2.87,2.08,2.69,520,101
2024-12-11,2.39,2.46,2.11,2.13,148,100
2024-12-12,2.55,2.55,2.26,2.3,572,99
2024-12-13,2.23,3.07,2.17,2.89,702,98
2024-12-16,3.45,3.45,3.07,3.19,504,95
2024-12-17,3.65,4.2,3.36,3.42,1574,94
2024-12-18,3.0,4.2,2.58,4.2,792,93
2024-12-19,3.37,4.25,3.37,4.25,382,92
2024-12-20,4.55,4.55,3.09,3.3,2150,91
2024-12-23,2.78,3.05,2.45,2.47,976,88
2024-12-24,2.08,2.16,2.0,2.16,228,87
2024-12-26,2.11,2.42,2.07,2.24,1272,85
2024-12-27,2.52,2.99,2.52,2.69,1668,84
2024-12-30,3.0,3.1,2.27,2.46,430,81
2024-12-31,2.66,2.9,2.56,2.78,388,80
2025-01-02,2.59,2.67,2.24,2.39,330,78
2025-01-03,2.0,2.07,1.7,1.8,4622,77
2025-01-06,1.5,1.55,1.35,1.51,2832,74
2025-01-07,1.27,2.03,1.27,2.01,710,73
2025-01-08,1.79,2.02,1.73,1.88,228,72
2025-01-10,2.12,2.5,2.06,2.16,410,70
2025-01-13,2.95,2.95,2.22,2.22,1718,67
2025-01-14,2.0,2.6,1.96,2.33,1392,66
2025-01-15,2.07,2.1,1.51,1.56,12460,65
2025-01-16,1.35,1.68,1.35,1.58,428,64
2025-01-17,1.32,1.32,1.16,1.21,890,63
2025-01-21,1.05,1.13,0.85,0.89,838,59
2025-01-22,0.74,0.74,0.65,0.72,914,58
2025-01-23,0.74,0.74,0.65,0.65,392,57
2025-01-24,0.62,0.93,0.62,0.91,64,56
2025-01-27,2.18,6.05,2.18,5.3,20184,53
2025-01-28,4.29,5.81,2.33,2.33,8144,52
2025-01-29,2.66,5.05,2.65,4.51,16106,51
2025-01-30,3.95,6.37,3.7,4.55,11282,50
2025-01-31,4.59,5.72,3.2,5.29,3710,49
2025-02-03,7.1,7.55,5.25,5.84,4832,46
2025-02-04,5.5,5.65,4.37,4.56,4116,45
2025-02-05,3.75,3.85,2.97,2.97,15686,44
2025-02-06,2.48,2.79,2.1,2.1,4196,43
2025-02-07,2.0,2.42,1.85,2.15,7976,42
2025-02-10,1.97,1.97,1.23,1.34,2239,39
2025-02-11,1.43,1.61,1.24,1.35,32396,38
2025-02-12,1.61,1.69,1.35,1.45,460,37
2025-02-13,1.33,1.33,0.97,1.09,5542,36
2025-02-14,1.0,1.03,0.83,0.84,1732,35
2025-02-18,0.72,0.87,0.64,0.81,1878,31
2025-02-19,0.8,0.85,0.62,0.69,2364,30
2025-02-20,0.65,0.85,0.64,0.64,7246,29
2025-02-21,0.64,1.17,0.59,1.17,3518,28
2025-02-24,0.95,1.69,0.76,1.69,2012,25
2025-02-25,1.71,2.66,1.57,2.26,5384,24
2025-02-26,1.93,1.93,1.15,1.3,31958,23
2025-02-27,0.43,2.2,0.43,2.1,23005,22
2025-02-28,2.56,2.8,1.11,1.11,33699,21
2025-03-03,1.18,4.05,1.09,3.4,25750,18
2025-03-04,4.4,4.85,1.84,2.91,34414,17
2025-03-05,2.48,3.15,1.84,2.05,5985,16
2025-03-06,2.87,4.1,2.33,3.86,23154,15
2025-03-07,3.46,4.76,2.55,2.68,34113,14
2025-03-10,3.55,5.35,2.9,4.68,35416,11
2025-03-11,4.65,5.55,2.38,3.57,35516,10
2025-03-12,1.85,2.12,1.28,1.33,31947,9
2025-03-13,1.12,1.66,0.76,1.03,34939,8
2025-03-14,0.61,0.64,0.31,0.32,48321,7
2025-03-17,0.25,0.36,0.18,0.24,45989,4
2025-03-18,0.31,0.62,0.17,0.27,33663,3
2025-03-19,0.17,0.22,0.05,0.06,17898,2
2025-03-20,0.06,0.08,0.01,0.03,13288,1
2025-03-21,0.02,0.03,0.01,0.01,10462,0
