timestamp,open,high,low,close,volume,time_to_expiration_days
2024-11-01,14.55,14.55,13.68,14.25,348,140
2024-11-04,13.4,13.75,12.73,13.25,1548,137
2024-11-05,12.7,12.7,11.9,12.15,418,136
2024-11-06,10.7,10.95,9.55,9.55,1136,135
2024-11-07,9.47,9.53,8.51,8.51,2406,134
2024-11-08,8.55,8.99,8.4,8.75,1320,133
2024-11-11,8.45,10.0,8.45,9.45,918,130
2024-11-12,8.94,9.12,8.44,8.6,1976,129
2024-11-13,8.45,9.25,8.45,9.2,994,128
2024-11-14,8.85,9.25,8.45,9.1,356,127
2024-11-15,10.0,11.45,9.82,10.94,924,126
2024-11-18,11.7,12.65,10.47,11.05,1328,123
2024-11-19,10.45,10.6,8.6,8.75,18990,122
2024-11-20,8.5,10.05,8.5,8.97,1764,121
2024-11-21,7.15,10.15,6.5,8.44,3500,120
2024-11-22,8.5,9.85,8.45,9.65,1350,119
2024-11-25,9.4,11.17,9.3,11.17,2368,116
2024-11-26,10.15,10.7,9.97,10.2,11554,115
2024-11-27,11.3,12.02,10.75,10.75,1394,114
2024-11-29,10.05,10.22,9.13,9.36,1308,112
2024-12-02,9.26,9.35,8.8,9.15,2378,109
2024-12-03,9.2,9.27,8.5,8.57,1450,108
2024-12-04,8.39,8.39,6.85,7.08,2176,107
2024-12-05,7.1,7.18,6.59,7.05,2656,106
2024-12-06,7.1,7.95,6.75,7.7,5390,105
2024-12-09,7.7,9.5,7.7,9.05,2952,102
2024-12-10,8.6,10.65,7.93,10.25,19168,101
2024-12-11,8.61,10.0,8.45,8.73,1369,100
2024-12-12,9.6,9.97,9.04,9.35,1274,99
2024-12-13,8.8,11.4,8.65,10.81,13182,98
2024-12-16,10.7,12.43,10.7,11.85,5242,95
2024-12-17,13.1,14.35,12.15,12.55,3296,94
2024-12-18,11.08,13.75,9.93,13.55,5308,93
2024-12-19,12.4,13.55,11.9,13.1,5330,92
2024-12-20,13.6,14.3,10.63,11.15,2688,91
2024-12-23,10.1,10.45,8.8,8.8,2096,88
2024-12-24,8.55,8.7,7.7,8.2,1572,87
2024-12-26,8.25,9.15,8.03,8.35,1368,85
2024-12-27,8.9,10.55,8.9,9.55,3452,84
2024-12-30,10.25,10.7,8.34,9.1,1712,81
2024-12-31,9.3,10.45,9.2,10.25,860,80
2025-01-02,9.55,10.0,8.5,8.8,1976,78
2025-01-03,8.25,8.25,6.75,6.97,4184,77
2025-01-06,5.9,6.02,5.3,5.85,24754,74
2025-01-07,4.92,8.2,4.92,8.1,19620,73
2025-01-08,7.5,8.6,6.92,7.72,13490,72
2025-01-10,8.7,10.05,8.46,8.86,4714,70
2025-01-13,11.54,11.7,9.62,9.68,10320,67
2025-01-14,8.56,11.0,8.45,10.1,10066,66
2025-01-15,9.2,10.08,7.75,7.8,9992,65
2025-01-16,6.96,8.59,6.94,8.5,13464,64
2025-01-17,7.5,7.76,6.65,6.89,7756,63
2025-01-21,6.4,6.85,5.3,5.6,11820,59
2025-01-22,4.6,4.8,4.05,4.18,15746,58
2025-01-23,4.6,4.95,3.9,3.9,4734,57
2025-01-24,3.6,5.4,3.6,5.13,8708,56
2025-01-27,13.75,19.15,11.9,17.86,36365,53
2025-01-28,15.45,19.05,11.0,11.0,5704,52
2025-01-29,12.1,16.78,11.97,15.4,5372,51
2025-01-30,14.9,19.0,14.5,15.2,2520,50
2025-01-31,15.55,18.0,12.79,17.44,3220,49
2025-02-03,20.75,22.04,17.96,19.3,3710,46
2025-02-04,19.0,19.01,16.35,17.3,2064,45
2025-02-05,15.2,15.65,13.3,13.3,2174,44
2025-02-06,11.94,12.9,10.85,10.85,10926,43
2025-02-07,10.53,11.45,10.0,10.4,17317,42
2025-02-10,10.16,10.22,7.55,8.2,15476,39
2025-02-11,8.7,9.24,7.75,8.3,15570,38
2025-02-12,9.51,10.0,8.5,9.0,6272,37
2025-02-13,8.7,8.9,6.7,7.23,17804,36
2025-02-14,6.85,6.95,5.55,5.7,11536,35
2025-02-18,4.9,5.65,4.3,5.15,11894,31
2025-02-19,5.1,5.7,4.4,4.94,6768,30
2025-02-20,4.75,5.9,4.5,4.52,9251,29
2025-02-21,4.5,7.01,4.2,6.8,31258,28
2025-02-24,5.8,9.28,5.1,9.18,13774,25
2025-02-25,9.2,12.51,9.11,11.1,38577,24
2025-02-26,9.47,9.96,7.35,8.15,25612,23
2025-02-27,5.0,13.0,4.98,12.98,22063,22
2025-02-28,14.4,15.6,9.6,9.6,22570,21
2025-03-03,10.5,18.84,10.2,17.5,6791,18
2025-03-04,20.3,20.85,13.2,16.0,23951,17
2025-03-05,14.77,16.95,13.89,14.31,4754,16
2025-03-06,17.5,20.41,16.13,20.15,3562,15
2025-03-07,19.68,22.64,17.64,18.0,11252,14
2025-03-10,20.84,24.9,19.1,23.54,4150,11
2025-03-11,24.35,25.4,18.41,21.19,24880,10
2025-03-12,16.39,17.65,14.35,15.13,12017,9
2025-03-13,13.88,16.57,13.0,14.88,3217,8
2025-03-14,12.36,12.72,9.25,9.37,9266,7
2025-03-17,8.54,12.25,8.38,10.67,5256,4
2025-03-18,12.3,15.55,11.4,14.56,4336,3
2025-03-19,13.13,14.2,9.65,12.43,5452,2
2025-03-20,13.35,13.35,9.85,11.65,4912,1
2025-03-21,13.0,14.45,12.04,12.26,5061,0
