timestamp,open,high,low,close,volume,time_to_expiration_days
2024-11-01,17.68,18.59,17.35,17.4,1518,140
2024-11-04,18.42,19.2,17.4,17.45,4806,137
2024-11-05,18.4,19.6,18.25,19.18,3034,136
2024-11-06,20.7,22.83,20.24,22.15,9050,135
2024-11-07,22.72,24.0,22.72,23.95,1992,134
2024-11-08,23.81,24.37,22.15,22.9,1386,133
2024-11-11,23.5,23.5,20.55,21.35,3296,130
2024-11-12,22.65,24.55,22.4,23.58,2688,129
2024-11-13,24.11,24.11,22.1,22.33,1586,128
2024-11-14,22.9,24.0,22.0,22.41,1554,127
2024-11-15,21.2,21.25,18.85,20.15,3426,126
2024-11-18,19.39,19.39,17.5,18.4,11080,123
2024-11-19,19.28,22.4,19.13,22.3,4530,122
2024-11-20,22.32,22.33,20.2,21.5,5996,121
2024-11-21,22.95,25.25,18.18,21.8,5916,120
2024-11-22,21.1,21.65,18.13,18.48,6654,119
2024-11-25,18.3,18.3,14.6,14.75,18139,116
2024-11-26,15.5,16.25,13.94,14.5,6414,115
2024-11-27,13.51,13.51,11.8,13.5,10294,114
2024-11-29,14.1,15.46,13.85,14.82,3132,112
2024-12-02,15.0,16.05,14.4,14.85,2726,109
2024-12-03,14.8,15.8,14.5,15.5,3426,108
2024-12-04,16.31,18.8,15.5,18.3,8260,107
2024-12-05,18.1,19.2,17.65,18.24,1434,106
2024-12-06,17.92,18.5,15.9,16.5,13692,105
2024-12-09,14.65,15.27,13.75,14.7,6836,102
2024-12-10,14.7,16.15,12.19,12.59,16504,101
2024-12-11,14.8,15.25,12.65,14.72,5560,100
2024-12-12,13.6,14.25,13.07,13.75,10556,99
2024-12-13,14.4,14.8,11.45,12.25,15248,98
2024-12-16,12.2,12.2,10.6,11.44,12870,95
2024-12-17,10.1,11.4,9.35,10.7,24323,94
2024-12-18,12.3,13.69,10.21,10.37,38482,93
2024-12-19,11.55,12.9,10.86,11.4,12040,92
2024-12-20,10.9,12.8,10.35,12.55,13638,91
2024-12-23,13.25,14.88,12.65,14.6,7826,88
2024-12-24,14.82,15.64,13.95,14.6,6268,87
2024-12-26,14.3,15.0,13.45,14.45,7534,85
2024-12-27,13.73,13.9,11.95,12.8,15506,84
2024-12-30,11.8,14.34,11.4,12.9,9262,81
2024-12-31,13.05,13.15,10.95,11.1,15224,80
2025-01-02,11.85,13.4,11.3,13.15,11634,78
2025-01-03,14.05,16.95,13.95,16.9,14090,77
2025-01-06,19.35,22.1,18.85,20.2,20228,74
2025-01-07,22.35,22.5,14.1,14.15,16584,73
2025-01-08,15.55,16.28,12.65,13.63,12274,72
2025-01-10,12.2,12.3,10.75,11.05,10436,70
2025-01-13,8.5,9.65,8.19,9.45,10092,67
2025-01-14,10.75,10.9,8.1,8.54,8402,66
2025-01-15,9.39,10.27,8.36,10.2,13166,65
2025-01-16,11.4,11.42,8.76,8.76,7564,64
2025-01-17,10.15,10.9,9.55,10.47,7904,63
2025-01-21,11.1,12.46,9.95,11.75,15124,59
2025-01-22,14.0,16.35,13.55,15.9,22022,58
2025-01-23,14.5,15.55,13.75,15.55,5316,57
2025-01-24,16.3,16.6,12.4,12.7,8050,56
2025-01-27,5.8,7.45,4.1,4.6,104162,53
2025-01-28,5.25,6.75,3.86,6.73,43662,52
2025-01-29,5.95,6.5,4.57,6.35,48451,51
2025-01-30,6.1,7.1,4.8,7.05,66311,50
2025-01-31,6.55,7.7,5.1,5.3,23836,49
2025-02-03,3.98,4.62,3.5,4.15,38854,46
2025-02-04,4.2,5.2,3.9,4.04,29236,45
2025-02-05,4.75,5.55,4.55,5.53,32568,44
2025-02-06,6.3,6.4,5.35,6.38,26812,43
2025-02-07,6.5,6.99,5.95,6.93,28933,42
2025-02-10,6.85,8.5,6.8,7.83,16070,39
2025-02-11,7.45,8.17,6.75,7.3,24164,38
2025-02-12,6.2,7.1,5.89,6.59,14412,37
2025-02-13,6.7,8.85,6.6,8.29,22484,36
2025-02-14,8.75,9.8,8.45,9.45,28322,35
2025-02-18,10.75,12.0,8.79,9.4,25523,31
2025-02-19,9.71,10.3,8.15,8.95,24730,30
2025-02-20,9.35,9.62,7.95,9.21,16805,29
2025-02-21,9.2,10.05,6.6,6.7,46780,28
2025-02-24,7.55,8.55,5.5,5.72,27927,25
2025-02-25,5.55,5.65,4.1,4.6,47603,24
2025-02-26,5.55,6.62,4.85,5.5,74094,23
2025-02-27,5.25,5.3,1.36,1.36,121035,22
2025-02-28,1.14,2.09,0.94,2.03,79455,21
2025-03-03,1.68,1.71,0.61,0.69,88623,18
2025-03-04,0.5,1.01,0.47,0.82,42257,17
2025-03-05,0.89,0.94,0.65,0.68,18710,16
2025-03-06,0.48,0.55,0.35,0.35,19139,15
2025-03-07,0.34,0.46,0.23,0.44,29993,14
2025-03-10,0.35,0.4,0.2,0.29,18766,11
2025-03-11,0.29,0.38,0.2,0.24,36600,10
2025-03-12,0.34,0.48,0.26,0.28,24430,9
2025-03-13,0.31,0.31,0.15,0.17,20332,8
2025-03-14,0.2,0.24,0.13,0.2,163424,7
2025-03-17,0.2,0.23,0.07,0.09,46193,4
2025-03-18,0.07,0.08,0.03,0.03,16864,3
2025-03-19,0.04,0.04,0.01,0.01,12302,2
2025-03-20,0.01,0.02,0.01,0.01,6872,1
2025-03-21,0.01,0.01,0.01,0.01,4606,0
