timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-05,148.75,149.75,148.75,149.75,10,148.95,136
2024-11-07,111.72,111.72,110.1,110.1,14,111.4886,134
2024-11-08,101.44,101.44,91.85,91.9,20,98.71,133
2024-11-11,81.5,81.95,78.67,80.3,40,80.6485,130
2024-11-12,86.3,92.0,86.3,89.1,158,87.8247,129
2024-11-13,80.72,90.45,80.71,90.45,186,86.1188,128
2024-11-15,93.95,93.95,93.95,93.95,2,93.95,126
2024-11-18,83.1,84.4,82.0,84.4,14,82.8014,123
2024-11-19,80.8,82.18,80.8,81.94,48,81.6338,122
2024-11-20,85.35,87.2,85.35,85.71,6,86.0867,121
2024-11-21,83.27,85.94,81.19,82.62,28,82.8207,120
2024-11-22,84.37,84.37,75.34,76.5,38,78.6347,119
2024-11-25,73.23,78.55,71.65,77.55,68,76.1224,116
2024-11-26,80.25,80.47,78.0,78.28,22,79.1064,115
2024-11-27,84.15,84.15,82.45,82.45,8,83.485,114
2024-12-02,68.9,71.35,67.5,69.15,190,68.7917,109
2024-12-03,71.45,71.69,70.05,71.69,18,70.77,108
2024-12-04,71.11,71.11,68.9,69.45,8,70.1425,107
2024-12-05,64.42,64.42,59.57,61.65,2270,61.717,106
2024-12-06,60.0,62.0,54.55,54.7,232,58.6966,105
2024-12-09,51.02,57.75,48.48,55.61,4450,55.3051,102
2024-12-10,53.5,53.5,46.7,50.0,1856,49.3014,101
2024-12-11,42.8,48.95,41.33,41.33,957,43.7065,100
2024-12-12,41.45,44.35,40.1,43.47,1086,42.3377,99
2024-12-13,42.65,43.81,38.0,38.0,724,39.9475,98
2024-12-16,36.55,38.2,31.94,32.11,2002,34.3646,95
2024-12-17,29.35,35.0,28.0,28.08,1802,30.1268,94
2024-12-18,30.38,42.0,26.83,37.61,2706,33.4562,93
2024-12-19,34.25,45.34,32.95,40.2,1088,39.4094,92
2024-12-20,44.3,46.5,35.74,43.2,1194,38.5955,91
2024-12-23,39.5,43.3,36.9,38.0,1408,37.8281,88
2024-12-24,36.0,36.0,29.1,29.1,510,32.258,87
2024-12-26,28.46,32.0,28.46,30.35,306,30.3522,85
2024-12-27,31.92,39.16,31.92,36.45,800,36.2165,84
2024-12-30,40.6,40.8,36.9,39.0,632,38.5274,81
2024-12-31,36.33,44.0,36.33,43.45,1170,41.2596,80
2025-01-02,48.3,56.0,48.0,52.55,1522,51.9959,78
2025-01-03,51.66,52.55,38.25,39.0,3918,42.9785,77
2025-01-06,34.1,42.56,34.0,39.05,2590,39.179,74
2025-01-07,40.6,47.1,37.79,45.2,1034,43.8032,73
2025-01-08,45.95,47.5,41.8,43.42,1514,44.2067,72
2025-01-10,45.5,48.25,41.86,43.0,832,44.044,70
2025-01-13,49.35,49.94,39.51,39.51,556,44.4151,67
2025-01-14,35.0,42.8,33.0,41.95,28164,37.7059,66
2025-01-15,36.15,36.99,29.45,29.62,1548,32.9078,65
2025-01-16,30.9,35.2,30.9,33.59,1398,33.2451,64
2025-01-17,30.7,30.7,25.4,29.55,1748,27.1287,63
2025-01-21,27.08,35.35,27.08,28.6,1260,31.4593,59
2025-01-22,29.5,30.57,27.2,30.05,1050,29.3055,58
2025-01-23,30.2,32.45,28.85,30.85,2456,31.2735,57
2025-01-24,28.9,32.4,28.0,31.85,652,30.5758,56
2025-01-27,37.35,40.0,32.0,36.42,2266,35.3622,53
2025-01-28,35.9,41.0,35.5,36.35,978,37.599,52
2025-01-29,37.5,42.95,37.0,40.0,2058,40.0321,51
2025-01-30,26.9,39.3,25.9,31.1,3924,31.0358,50
2025-01-31,30.15,30.25,22.75,28.6,4368,25.9314,49
2025-02-03,38.0,45.0,36.0,38.64,2170,39.339,46
2025-02-04,38.99,39.01,32.08,32.64,632,35.9031,45
2025-02-05,35.35,41.55,35.35,40.1,732,38.2689,44
2025-02-06,43.2,48.76,40.53,40.53,954,45.7421,43
2025-02-07,40.0,49.42,36.5,48.74,1830,43.005,42
2025-02-10,52.2,56.46,47.53,56.38,1430,49.5345,39
2025-02-11,60.25,78.0,57.6,75.88,7117,70.6883,38
2025-02-12,74.0,74.0,59.75,67.6,620,64.0129,37
2025-02-13,58.65,59.8,51.0,52.9,306,54.8967,36
2025-02-14,49.8,57.55,49.8,51.73,274,54.3035,35
2025-02-18,52.47,55.0,49.72,52.37,378,52.4283,31
2025-02-19,51.43,51.91,43.5,47.96,586,45.0355,30
2025-02-20,45.98,55.9,45.72,50.71,1586,50.0222,29
2025-02-21,49.59,66.47,49.59,64.52,444,60.7313,28
2025-02-24,63.9,76.1,61.2,70.99,362,69.6188,25
2025-02-25,77.0,102.34,77.0,97.45,1472,96.5501,24
2025-02-26,96.28,111.68,91.75,109.02,1628,103.1855,23
