timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-05,159.6,159.6,157.0,158.15,18,158.2167,136
2024-11-08,110.15,110.15,110.15,110.15,22,110.15,133
2024-11-12,91.3,97.89,91.3,97.45,202,94.8114,129
2024-11-14,104.9,107.75,104.9,107.75,24,106.85,127
2024-11-15,104.35,104.35,104.35,104.35,2,104.35,126
2024-11-18,92.6,92.6,92.6,92.6,8,92.6,123
2024-11-21,90.05,90.05,90.05,90.05,10,90.05,120
2024-11-22,88.45,88.45,83.1,83.1,6,84.8833,119
2024-11-25,79.47,84.9,79.47,84.9,18,83.2856,116
2024-11-27,91.62,91.62,91.62,91.62,2,91.62,114
2024-12-02,77.9,77.9,75.9,75.9,4,76.9,109
2024-12-05,68.47,68.47,67.7,67.7,4,68.085,106
2024-12-06,67.87,67.87,65.92,65.92,8,66.6575,105
2024-12-09,56.6,62.15,54.85,62.15,42,59.1881,102
2024-12-10,55.62,55.84,52.45,55.83,316,54.0047,101
2024-12-11,48.2,54.0,46.5,46.5,441,50.443,100
2024-12-12,46.3,49.45,45.5,48.05,764,47.8172,99
2024-12-13,47.95,49.0,43.0,43.0,434,45.5719,98
2024-12-16,40.0,42.76,36.6,36.6,400,37.6656,95
2024-12-17,32.6,38.2,31.97,31.97,264,33.6373,94
2024-12-18,33.6,44.75,30.45,41.84,604,36.8895,93
2024-12-19,39.55,49.52,38.65,44.9,268,45.6253,92
2024-12-20,49.85,51.34,40.65,44.92,220,43.011,91
2024-12-23,44.14,46.75,41.5,43.02,594,42.1756,88
2024-12-24,38.75,38.75,33.27,33.3,200,35.3936,87
2024-12-26,32.05,35.15,32.05,35.03,20,34.423,85
2024-12-27,37.05,41.35,37.05,41.35,308,40.6329,84
2024-12-30,43.2,45.75,42.18,44.17,982,43.9256,81
2024-12-31,44.29,48.99,41.55,48.99,1264,44.6653,80
2025-01-02,56.3,61.98,54.6,59.45,338,57.6856,78
2025-01-03,54.92,54.98,43.83,44.02,164,47.1751,77
2025-01-06,39.15,48.13,38.9,46.3,872,44.4576,74
2025-01-07,46.54,52.31,43.23,52.0,376,49.1309,73
2025-01-08,49.85,54.0,48.2,48.25,182,50.1279,72
2025-01-10,49.5,52.35,47.93,49.05,158,49.8754,70
2025-01-13,53.0,53.5,46.7,46.7,634,49.655,67
2025-01-14,40.19,47.95,38.1,47.0,460,42.5723,66
2025-01-15,41.05,42.61,33.85,34.27,1102,37.6165,65
2025-01-16,36.0,40.7,36.0,38.47,480,39.0224,64
2025-01-17,35.46,35.46,29.88,33.08,498,31.8371,63
2025-01-21,34.5,40.75,33.4,33.55,888,37.1308,59
2025-01-22,35.75,36.0,32.2,35.15,970,34.3364,58
2025-01-23,35.45,37.7,34.05,36.1,402,36.239,57
2025-01-24,35.03,37.85,33.25,37.61,1298,35.9249,56
2025-01-27,43.46,46.2,38.21,42.35,622,42.1183,53
2025-01-28,43.35,46.73,41.5,42.5,298,44.6856,52
2025-01-29,43.63,49.25,43.3,46.8,1014,46.2093,51
2025-01-30,31.7,45.43,31.46,36.05,850,38.979,50
2025-01-31,34.48,35.52,27.45,34.08,1220,30.4007,49
2025-02-03,43.8,52.0,42.5,44.67,598,45.6862,46
2025-02-04,44.95,45.0,38.07,38.15,236,42.505,45
2025-02-05,42.65,48.1,42.65,46.89,190,44.7048,44
2025-02-06,50.6,56.06,50.6,51.46,254,53.5867,43
2025-02-07,49.85,57.13,44.95,56.24,1248,49.2939,42
2025-02-10,64.4,65.0,55.5,65.0,192,59.8421,39
2025-02-11,68.76,84.85,66.95,84.42,878,75.7237,38
2025-02-12,82.63,82.63,68.72,76.15,112,74.7037,37
2025-02-13,67.4,67.4,61.3,61.3,24,64.1483,36
2025-02-14,63.0,65.65,60.92,60.92,58,62.4241,35
2025-02-18,59.95,62.23,57.91,60.65,48,59.8004,31
2025-02-19,59.95,59.95,52.4,53.49,106,55.01,30
2025-02-20,60.0,62.8,59.43,60.2,39,60.2715,29
2025-02-21,61.42,75.95,60.65,75.95,66,69.7645,28
2025-02-24,73.53,84.22,70.5,79.01,34,75.3288,25
2025-02-25,91.48,112.55,91.48,107.62,170,99.4481,24
2025-02-26,105.15,119.75,105.15,119.75,1550,111.4759,23
2025-02-27,115.54,128.1,114.58,126.85,1246,122.2553,22
2025-02-28,132.86,135.93,118.37,120.8,98,125.4692,21
2025-03-03,116.6,124.24,108.6,122.85,28,113.3721,18
2025-03-04,138.5,144.21,134.04,134.04,52,142.4142,17
2025-03-05,133.55,141.66,133.55,141.66,10,136.76,16
2025-03-06,148.25,149.65,148.05,149.65,6940,148.7947,15
2025-03-07,145.17,150.7,145.17,148.55,1134,149.2823,14
2025-03-10,170.32,189.05,168.73,186.53,1008,185.9294,11
2025-03-11,176.05,177.6,176.05,177.6,800,176.825,10
2025-03-12,159.93,161.4,159.93,161.4,256,161.053,9
2025-03-13,169.44,171.15,168.5,171.15,1022,168.9353,8
2025-03-14,158.85,160.05,158.85,159.6,256,159.5676,7
2025-03-17,167.3,171.17,167.3,170.95,272,170.3783,4
2025-03-18,184.05,185.0,184.05,185.0,80,184.4063,3
2025-03-19,174.88,174.88,172.2,172.45,128,172.5973,2
2025-03-20,178.1,178.1,174.5,175.15,478,177.1525,1
