timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,47.45,47.45,44.0,44.0,80,45.8043,140
2024-11-04,39.0,42.55,38.4,41.24,42,40.4324,137
2024-11-05,45.93,47.8,45.5,46.43,84,47.0193,136
2024-11-06,70.8,75.03,66.0,74.8,294,72.7241,135
2024-11-07,73.55,82.8,73.55,81.95,86,80.21,134
2024-11-08,84.7,108.8,84.13,100.42,148,98.7126,133
2024-11-11,126.05,137.48,120.67,128.0,388,127.7371,130
2024-11-12,119.1,123.0,107.0,107.05,136,117.056,129
2024-11-13,116.6,116.6,106.65,108.55,12,110.0483,128
2024-11-14,97.95,102.69,93.2,93.2,46,97.2722,127
2024-11-15,99.5,103.8,99.5,103.8,38,100.1684,126
2024-11-18,124.38,127.87,111.0,111.33,124,119.6256,123
2024-11-19,120.8,125.54,120.8,124.74,22,122.7327,122
2024-11-20,122.25,122.25,116.5,119.08,16,118.4913,121
2024-11-21,123.5,123.5,119.22,122.03,52,120.8835,120
2024-11-22,133.33,133.35,131.08,132.94,252,133.2761,119
2024-11-25,129.85,129.85,129.85,129.85,2,129.85,116
2024-11-26,122.56,122.9,121.15,122.9,22,122.29,115
2024-11-27,110.74,112.21,110.74,112.21,4,111.475,114
2024-11-29,117.8,118.26,117.5,118.26,6,117.8533,112
2024-12-02,130.5,134.74,130.5,134.74,10,133.096,109
2024-12-03,128.77,128.77,126.4,127.25,76,127.1334,108
2024-12-04,129.3,133.0,127.96,133.0,48,129.2788,107
2024-12-05,146.27,149.5,145.96,147.47,20,147.24,106
2024-12-06,150.55,165.8,150.55,165.8,6,156.4667,105
2024-12-09,175.5,175.5,157.3,159.43,20,170.743,102
2024-12-10,175.74,185.15,175.74,185.15,60,178.927,101
2024-12-11,197.44,199.9,181.0,199.61,19,192.1916,100
2024-12-12,196.63,198.41,196.63,198.41,4,197.52,99
2024-12-13,204.18,208.47,197.92,208.47,12,203.6117,98
2024-12-16,216.35,234.88,216.35,232.92,20,230.682,95
2024-12-17,253.4,257.73,238.99,257.73,32,248.665,94
2024-12-18,253.45,253.45,207.21,207.21,10,218.86,93
2024-12-19,214.8,214.8,203.41,203.44,10,207.752,92
2024-12-20,199.69,218.72,199.69,216.85,12,211.7433,91
2024-12-23,208.59,208.59,205.37,205.37,8,206.67,88
2024-12-24,223.5,232.46,223.5,232.46,8,227.98,87
2024-12-26,230.69,230.78,227.2,228.15,18,229.7689,85
2024-12-27,206.1,206.4,204.53,206.4,26,205.9654,84
2024-12-30,195.55,196.04,192.95,194.2,18,194.6822,81
2024-12-31,193.7,193.7,184.15,184.18,230,184.7003,80
2025-01-02,158.86,158.86,150.65,151.31,210,155.0092,78
2025-01-03,161.95,170.2,161.0,170.2,6,164.3833,77
2025-01-06,195.0,195.0,180.88,180.88,44,182.5877,74
2025-01-07,169.89,172.69,169.89,172.69,102,172.6351,73
2025-01-08,169.3,169.3,169.3,169.3,2,169.3,72
2025-01-10,163.53,169.53,163.53,168.0,6,167.02,70
2025-01-13,161.0,168.8,161.0,168.8,8,165.2425,67
2025-01-15,189.5,200.75,189.5,200.51,46,194.4822,65
2025-01-16,183.0,183.0,183.0,183.0,60,183.0,64
2025-01-17,206.56,206.56,200.39,200.39,20,205.851,63
2025-01-22,193.24,193.24,193.24,193.24,2,193.24,58
2025-01-23,191.47,191.47,186.0,186.0,10,189.28,57
2025-01-24,180.43,180.43,179.2,179.2,12,180.2133,56
2025-01-27,168.21,168.21,165.12,165.12,10,166.438,53
2025-01-28,166.34,168.41,166.34,168.41,8,167.375,52
2025-01-29,165.2,166.32,158.9,158.9,8,164.185,51
2025-01-30,161.85,161.85,161.85,161.85,2,161.85,50
2025-01-31,190.79,190.79,174.85,176.07,14,181.3957,49
2025-02-03,158.03,158.03,147.82,155.65,154,156.1456,46
2025-02-04,159.0,165.45,159.0,165.45,22,164.8636,45
2025-02-05,154.7,155.5,150.0,150.17,76,152.0271,44
2025-02-06,142.25,142.25,142.25,142.25,2,142.25,43
2025-02-07,150.71,150.71,141.5,141.5,64,141.8941,42
2025-02-10,124.6,132.53,124.6,125.56,19,129.6358,39
2025-02-11,114.5,117.15,103.27,106.09,158,108.1063,38
2025-02-12,106.0,112.3,106.0,110.53,10,109.712,37
2025-02-13,118.85,128.21,118.85,126.2,54,120.66,36
2025-02-14,123.0,123.0,121.54,121.54,6,122.0267,35
2025-02-18,125.68,127.77,125.68,127.77,4,126.725,31
2025-02-19,138.0,138.0,132.33,132.8,90,137.4333,30
2025-02-20,124.32,125.77,124.32,125.77,16,124.5488,29
2025-02-21,125.08,125.08,107.85,108.0,162,110.7962,28
2025-02-24,109.05,109.14,109.05,109.14,8,109.1175,25
2025-02-25,95.05,95.05,72.2,75.75,54,78.7322,24
2025-02-26,80.6,80.6,62.25,62.8,76,73.2489,23
2025-02-27,58.7,65.7,58.57,63.35,46,62.3817,22
2025-02-28,56.39,64.15,55.65,62.32,124,61.2219,21
2025-03-03,75.35,75.35,52.84,54.95,132,64.3164,18
2025-03-04,45.56,54.98,39.5,46.7,170,44.9638,17
2025-03-05,49.0,52.6,44.2,52.0,186,48.7445,16
2025-03-06,40.95,40.95,36.44,38.0,168,36.9168,15
2025-03-07,38.51,40.0,30.1,36.47,714,35.8497,14
2025-03-10,29.05,29.05,11.95,12.65,16435,15.0536,11
2025-03-11,13.85,19.2,10.8,15.45,48393,15.7344,10
2025-03-12,24.6,27.95,21.0,24.3,4471,24.9529,9
2025-03-13,23.8,23.8,14.26,18.15,5110,16.6523,8
2025-03-14,22.2,24.6,17.4,23.07,3910,20.7303,7
2025-03-17,19.0,19.0,10.0,13.0,19800,12.7492,4
2025-03-18,7.15,8.35,4.69,5.05,140981,6.216,3
2025-03-19,7.8,13.36,6.38,9.19,87336,8.1943,2
2025-03-20,7.41,10.15,4.9,7.7,57354,7.0101,1
2025-03-21,6.73,19.45,6.73,18.6,18876,12.6513,0
