timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,5.55,5.55,5.55,5.55,10,5.55,140
2024-11-04,5.7,5.75,5.63,5.63,26,5.7369,137
2024-11-05,5.82,5.82,5.32,5.36,20,5.392,136
2024-11-06,4.0,4.0,3.9,3.9,26,3.9077,135
2024-11-07,3.51,3.57,3.51,3.57,70,3.55,134
2024-11-08,3.37,3.45,3.09,3.45,180,3.2689,133
2024-11-11,3.5,3.5,3.5,3.5,22,3.5,130
2024-11-12,3.65,3.81,3.6,3.7,144,3.6367,129
2024-11-13,3.8,3.85,3.6,3.65,96,3.6906,128
2024-11-14,4.2,4.2,4.2,4.2,4,4.2,127
2024-11-15,4.86,4.86,4.86,4.86,2,4.86,126
2024-11-18,4.6,4.6,4.15,4.15,12,4.375,123
2024-11-19,4.4,4.45,4.4,4.45,26,4.4154,122
2024-11-20,3.71,3.73,3.32,3.32,26,3.5123,121
2024-11-21,2.75,2.75,2.25,2.25,90,2.3804,120
2024-11-22,2.3,2.3,2.1,2.1,248,2.1964,119
2024-11-25,1.85,1.85,1.76,1.76,14,1.7857,116
2024-11-26,1.61,1.61,1.45,1.45,12,1.4767,115
2024-11-27,1.59,1.78,1.58,1.58,16,1.6863,114
2024-11-29,1.33,1.33,1.33,1.33,6,1.33,112
2024-12-04,1.37,1.37,1.1,1.16,128,1.2217,107
2024-12-05,1.06,1.06,1.06,1.06,2,1.06,106
2024-12-06,0.97,0.97,0.94,0.94,10,0.964,105
2024-12-09,1.01,1.44,1.01,1.44,34,1.1741,102
2024-12-10,1.41,1.41,1.26,1.26,4,1.335,101
2024-12-11,1.57,1.57,1.5,1.57,6,1.5233,100
2024-12-13,1.55,1.57,1.55,1.57,10,1.566,98
2024-12-17,1.78,1.78,1.72,1.72,4,1.75,94
2024-12-18,1.78,2.27,1.78,2.27,10,1.966,93
2024-12-19,2.24,2.4,2.24,2.35,24,2.3217,92
2024-12-20,2.32,2.32,1.79,1.79,30,1.912,91
2024-12-23,2.09,2.25,2.07,2.07,608,2.0909,88
2024-12-26,1.7,1.7,1.5,1.5,4,1.6,85
2024-12-27,1.98,2.12,1.98,2.12,126,2.0625,84
2024-12-30,2.33,2.33,2.1,2.1,4,2.215,81
2024-12-31,2.23,2.23,2.2,2.2,6,2.22,80
2025-01-02,2.05,2.5,2.05,2.19,20,2.268,78
2025-01-03,1.88,1.92,1.8,1.84,160,1.8713,77
2025-01-06,1.7,1.8,1.58,1.8,32,1.6688,74
2025-01-07,1.71,1.71,1.71,1.71,2,1.71,73
2025-01-08,1.82,1.94,1.82,1.94,4,1.88,72
2025-01-10,2.52,2.52,2.52,2.52,10,2.52,70
2025-01-13,2.5,2.64,2.36,2.39,18,2.5322,67
2025-01-14,2.61,2.64,2.43,2.43,18,2.5889,66
2025-01-15,1.98,1.98,1.81,1.81,4,1.895,65
2025-01-16,1.6,1.63,1.6,1.63,6,1.62,64
2025-01-17,1.31,1.31,1.2,1.25,34,1.2188,63
2025-01-21,1.02,1.43,1.02,1.43,12,1.19,59
2025-01-22,1.46,1.55,1.3,1.3,52,1.4662,58
2025-01-23,1.33,1.33,1.19,1.21,114,1.2125,57
2025-01-24,1.05,1.15,0.97,1.08,94,1.0302,56
2025-01-27,1.46,1.51,1.38,1.48,64,1.4506,53
2025-01-28,1.49,1.56,1.08,1.08,76,1.3555,52
2025-01-29,1.07,1.27,0.79,0.79,46,1.1209,51
2025-01-30,0.11,0.19,0.1,0.15,168,0.1317,50
2025-01-31,0.14,0.14,0.14,0.14,2,0.14,49
2025-02-03,0.27,0.27,0.16,0.21,44,0.2105,46
2025-02-04,0.16,0.25,0.16,0.25,6,0.19,45
2025-02-05,0.28,0.28,0.18,0.18,4,0.23,44
2025-02-06,0.1,0.11,0.1,0.11,42,0.1095,43
2025-02-10,0.2,0.2,0.2,0.2,1,0.2,39
2025-02-13,0.2,0.2,0.1,0.1,6,0.15,36
2025-02-18,0.15,0.15,0.15,0.15,2,0.15,31
2025-02-19,0.01,0.11,0.01,0.1,604,0.1011,30
2025-02-24,0.2,0.2,0.2,0.2,14,0.2,25
2025-02-27,0.15,0.15,0.15,0.15,2,0.15,22
2025-02-28,0.19,0.19,0.19,0.19,2,0.19,21
2025-03-04,0.12,0.12,0.12,0.12,2,0.12,17
2025-03-13,0.21,0.21,0.1,0.1,240,0.1487,8
2025-03-17,0.02,0.25,0.01,0.01,8,0.075,4
2025-03-19,0.01,0.01,0.01,0.01,80,0.01,2
2025-03-20,0.2,0.2,0.05,0.05,4,0.125,1
