timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-04,13.74,13.95,13.74,13.95,4,13.845,137
2024-11-05,13.25,13.41,13.2,13.34,44,13.2364,136
2024-11-06,11.26,11.26,10.09,10.13,72,10.28,135
2024-11-07,10.45,10.45,9.58,9.58,146,10.3263,134
2024-11-08,9.25,9.6,9.09,9.6,252,9.2698,133
2024-11-11,9.27,9.75,9.2,9.75,56,9.3186,130
2024-11-12,10.6,10.75,10.45,10.45,78,10.5995,129
2024-11-13,10.2,10.45,9.95,10.2,36,10.1611,128
2024-11-14,11.85,11.95,11.3,11.3,228,11.7798,127
2024-11-15,12.14,13.45,12.14,13.45,220,12.3407,126
2024-11-18,12.0,12.1,11.1,11.2,88,11.5818,123
2024-11-19,11.25,11.3,10.55,10.55,10,11.13,122
2024-11-20,10.2,10.3,9.45,9.45,206,9.9937,121
2024-11-21,6.95,7.1,6.6,6.6,198,6.9613,120
2024-11-22,5.7,6.5,5.7,6.5,38,6.4579,119
2024-11-26,5.05,5.05,4.58,4.58,332,4.9213,115
2024-11-27,5.05,5.45,5.05,5.2,32,5.1844,114
2024-11-29,4.77,4.77,4.77,4.77,4,4.77,112
2024-12-02,4.62,4.9,4.62,4.9,14,4.82,109
2024-12-03,4.75,4.75,4.75,4.75,4,4.75,108
2024-12-04,4.0,4.0,3.58,3.58,150,3.7395,107
2024-12-05,3.5,3.54,3.15,3.47,140,3.4007,106
2024-12-06,2.94,3.05,2.94,3.05,84,3.0379,105
2024-12-09,3.0,4.67,2.84,4.65,40,4.138,102
2024-12-10,4.75,4.95,4.05,4.14,82,4.5451,101
2024-12-11,4.85,4.95,4.45,4.85,10,4.71,100
2024-12-12,4.75,4.75,4.15,4.15,58,4.249,99
2024-12-13,4.55,4.8,4.55,4.8,74,4.7222,98
2024-12-16,4.7,5.55,4.7,5.2,88,5.2091,95
2024-12-17,5.35,5.35,5.05,5.2,8,5.2,94
2024-12-18,5.56,7.0,5.55,6.9,66,5.8967,93
2024-12-19,6.09,6.92,6.09,6.9,32,6.6731,92
2024-12-20,7.46,7.57,5.5,5.95,2072,6.5811,91
2024-12-23,6.6,6.8,6.6,6.78,38,6.7284,88
2024-12-24,6.55,6.55,5.85,5.85,52,6.0769,87
2024-12-26,5.75,5.75,5.25,5.5,50,5.4504,85
2024-12-27,6.4,6.6,6.25,6.35,48,6.4271,84
2024-12-30,7.2,7.76,6.73,6.73,26,7.0562,81
2024-12-31,7.5,7.5,7.45,7.5,22,7.4864,80
2025-01-02,6.3,7.1,6.3,7.1,12,6.5633,78
2025-01-03,6.45,6.45,6.35,6.35,8,6.4,77
2025-01-06,5.72,6.22,5.72,6.22,66,6.1855,74
2025-01-07,5.32,6.05,5.25,6.05,40,5.55,73
2025-01-08,6.75,6.75,6.1,6.1,24,6.395,72
2025-01-10,7.15,8.25,7.15,7.5,20,7.674,70
2025-01-13,8.15,8.4,7.75,7.95,26,8.0692,67
2025-01-14,8.22,8.55,7.75,7.85,62,8.211,66
2025-01-15,6.55,7.0,6.35,6.35,16,6.6963,65
2025-01-16,5.94,6.1,5.69,5.74,286,5.9827,64
2025-01-17,4.97,4.97,4.69,4.85,34,4.7929,63
2025-01-21,4.82,5.22,4.16,5.22,66,4.4827,59
2025-01-22,5.68,5.85,5.07,5.18,90,5.3676,58
2025-01-23,4.91,4.95,4.65,4.72,200,4.7893,57
2025-01-24,4.55,4.79,4.15,4.79,1064,4.5366,56
2025-01-27,5.95,5.95,5.05,5.52,410,5.2811,53
2025-01-28,6.2,6.2,4.55,4.6,438,5.1097,52
2025-01-29,4.49,5.3,3.95,3.95,160,4.5365,51
2025-01-30,0.52,1.49,0.22,0.33,364,0.4393,50
2025-01-31,0.49,0.5,0.25,0.37,248,0.4087,49
2025-02-03,0.45,0.45,0.2,0.23,10,0.256,46
2025-02-04,0.22,0.22,0.17,0.17,36,0.175,45
2025-02-05,0.22,0.3,0.22,0.3,4,0.26,44
2025-02-06,0.18,0.33,0.18,0.33,70,0.2903,43
2025-02-07,0.24,0.35,0.24,0.35,14,0.3186,42
2025-02-10,0.35,0.4,0.13,0.13,41,0.1868,39
2025-02-11,0.24,0.24,0.2,0.2,26,0.2254,38
2025-02-12,0.35,0.35,0.17,0.17,508,0.3476,37
2025-02-14,0.16,0.16,0.12,0.13,26,0.1408,35
2025-02-18,0.1,0.21,0.1,0.21,50,0.188,31
2025-02-19,0.31,0.31,0.31,0.31,2,0.31,30
2025-02-20,0.26,0.26,0.26,0.26,6,0.26,29
2025-02-21,0.41,0.41,0.41,0.41,80,0.41,28
2025-02-24,0.16,0.16,0.16,0.16,2,0.16,25
2025-02-25,0.33,0.34,0.33,0.34,4,0.335,24
2025-02-27,0.22,0.22,0.22,0.22,2,0.22,22
2025-02-28,0.42,0.42,0.15,0.27,12,0.35,21
2025-03-04,0.74,0.74,0.3,0.3,22,0.34,17
2025-03-05,0.23,0.23,0.15,0.15,90,0.1976,16
2025-03-06,0.2,0.2,0.13,0.19,34,0.1565,15
2025-03-07,0.11,0.15,0.08,0.08,18,0.11,14
2025-03-10,0.05,0.14,0.05,0.14,8,0.0825,11
2025-03-11,0.2,0.3,0.2,0.3,98,0.202,10
2025-03-12,0.15,0.15,0.15,0.15,16,0.15,9
2025-03-13,0.4,0.4,0.11,0.11,144,0.2981,8
2025-03-14,0.11,0.11,0.09,0.09,12,0.1067,7
2025-03-21,0.01,0.01,0.01,0.01,18,0.01,0
