timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-12-05,21.15,21.15,21.15,21.15,10,21.15,106
2024-12-13,25.1,25.1,25.1,25.1,6,25.1,98
2024-12-16,25.42,25.42,25.42,25.42,2,25.42,95
2024-12-20,28.75,28.75,28.75,28.75,4,28.75,91
2025-01-10,35.21,35.21,35.21,35.21,2,35.21,70
2025-01-29,27.38,27.77,26.25,26.25,348,27.3954,51
2025-01-30,8.7,10.53,5.5,5.9,1928,6.4044,50
2025-01-31,6.58,8.15,6.0,6.4,226,6.7913,49
2025-02-03,7.73,8.0,4.45,4.45,752,4.9358,46
2025-02-04,4.5,5.45,3.27,3.27,952,4.2439,45
2025-02-05,2.8,3.46,2.75,3.0,468,3.1765,44
2025-02-06,3.1,6.5,2.9,6.15,558,5.0934,43
2025-02-07,5.13,6.85,5.13,6.62,194,6.2775,42
2025-02-10,6.74,8.0,6.43,6.96,472,7.0677,39
2025-02-11,5.34,5.75,4.3,4.7,570,4.7931,38
2025-02-12,5.09,5.6,4.3,4.31,134,5.0072,37
2025-02-13,4.4,4.4,3.15,3.15,148,3.6231,36
2025-02-14,2.88,3.25,2.37,2.37,242,2.7236,35
2025-02-18,2.36,2.53,1.8,2.0,260,2.0562,31
2025-02-19,2.07,2.33,1.67,1.67,170,1.9652,30
2025-02-20,1.78,2.0,1.39,1.4,1410,1.6034,29
2025-02-21,1.7,2.46,1.41,2.3,578,1.8375,28
2025-02-24,2.23,2.67,1.74,2.01,446,2.0703,25
2025-02-25,2.21,3.3,1.81,3.25,210,2.4111,24
2025-02-26,3.25,4.0,2.85,3.55,188,3.2955,23
2025-02-27,3.89,4.57,3.15,4.57,134,3.913,22
2025-02-28,5.0,7.6,4.2,4.25,1124,5.8391,21
2025-03-03,3.3,6.5,3.3,5.45,166,4.4986,18
2025-03-04,6.2,6.25,3.64,4.35,388,4.6693,17
2025-03-05,4.83,6.75,4.45,4.47,106,5.5591,16
2025-03-06,6.05,6.95,4.54,6.23,104,6.1331,15
2025-03-07,7.46,7.46,1.78,1.78,430,2.7829,14
2025-03-10,1.74,4.39,1.26,3.75,2138,2.6746,11
2025-03-11,3.9,8.09,3.9,6.58,1096,6.0576,10
2025-03-12,5.15,8.04,4.97,5.07,292,6.1768,9
2025-03-13,4.7,8.74,4.7,7.1,300,7.0871,8
2025-03-14,8.5,9.18,4.6,4.78,1158,5.3641,7
2025-03-17,3.53,3.53,1.75,1.99,338,2.2227,4
2025-03-18,2.45,6.2,2.4,5.07,1184,4.7406,3
2025-03-19,4.15,4.15,1.29,1.29,594,2.4722,2
2025-03-20,5.75,12.72,4.79,6.63,584,8.5347,1
2025-03-21,8.29,10.95,4.85,6.0,734,6.9259,0
