timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,7.4,7.85,7.33,7.33,52,7.475,140
2024-11-04,7.12,7.12,6.35,6.62,56,6.5943,137
2024-11-05,6.46,6.95,6.46,6.7,500,6.7294,136
2024-11-06,8.5,8.92,8.0,8.6,206,8.5529,135
2024-11-07,8.95,8.95,8.15,8.65,92,8.2826,134
2024-11-08,9.3,9.8,9.05,9.05,114,9.3032,133
2024-11-11,9.05,9.4,8.53,8.65,1654,9.0999,130
2024-11-12,8.5,8.5,7.42,8.3,96,7.7873,129
2024-11-13,7.9,8.02,7.75,7.9,42,7.871,128
2024-11-14,7.0,7.0,6.25,7.0,140,6.4909,127
2024-11-15,6.83,6.83,5.7,5.7,14,6.0771,126
2024-11-18,6.3,6.81,6.26,6.6,60,6.389,123
2024-11-19,6.61,7.35,6.61,7.35,8,6.92,122
2024-11-20,7.7,9.95,7.7,9.95,40,8.68,121
2024-11-21,10.65,14.54,10.65,14.44,210,13.7236,120
2024-11-22,15.3,17.6,14.1,15.0,100,15.5566,119
2024-11-25,15.12,16.4,14.9,16.4,248,15.3029,116
2024-11-26,16.75,18.0,16.27,17.92,148,17.3572,115
2024-11-27,17.65,17.65,15.35,15.71,244,17.4241,114
2024-11-29,17.75,17.75,17.75,17.75,2,17.75,112
2024-12-02,16.8,17.2,16.8,17.0,16,17.0187,109
2024-12-03,16.87,17.0,16.87,16.9,28,16.9407,108
2024-12-04,18.73,21.28,18.73,21.09,68,20.4538,107
2024-12-05,22.0,23.2,21.8,22.45,20,22.429,106
2024-12-06,23.05,24.42,23.05,24.21,58,24.1545,105
2024-12-09,23.2,23.2,18.6,18.6,16,21.0775,102
2024-12-10,18.15,22.15,18.15,20.5,22,21.1227,101
2024-12-11,19.75,20.1,18.8,19.75,63,19.8317,100
2024-12-12,21.16,21.4,21.16,21.4,16,21.3325,99
2024-12-13,21.3,21.3,19.5,19.5,24,19.7833,98
2024-12-16,18.8,19.15,18.68,19.15,62,18.89,95
2024-12-17,18.5,19.0,18.13,18.13,6,18.5433,94
2024-12-18,17.33,17.6,15.1,15.1,82,16.5032,93
2024-12-19,16.3,16.9,15.81,16.9,14,16.1386,92
2024-12-20,15.09,17.52,15.09,15.8,72,15.9817,91
2024-12-23,14.64,14.64,14.0,14.08,40,14.258,88
2024-12-24,13.25,14.0,13.25,14.0,54,13.3981,87
2024-12-26,15.37,15.37,14.71,14.71,104,15.3446,85
2024-12-27,14.5,14.5,13.45,13.8,16,13.8438,84
2024-12-30,12.3,12.7,11.2,12.63,214,12.1143,81
2025-01-02,11.75,11.95,10.95,10.95,76,11.5682,78
2025-01-03,13.05,13.95,12.65,12.65,116,13.4128,77
2025-01-06,13.93,13.94,13.05,13.05,20,13.632,74
2025-01-07,15.1,15.33,13.45,13.45,152,14.8874,73
2025-01-08,12.85,13.7,12.45,13.4,22,13.1736,72
2025-01-10,12.53,12.53,11.28,11.7,458,11.8071,70
2025-01-13,10.04,10.05,9.55,9.96,16,9.9088,67
2025-01-14,9.02,9.98,8.85,9.98,322,9.0653,66
2025-01-15,11.05,11.65,10.15,10.78,60,10.833,65
2025-01-16,10.28,12.15,9.64,12.15,102,10.811,64
2025-01-17,12.85,13.55,12.85,13.2,64,13.1275,63
2025-01-21,13.5,13.95,12.0,12.5,24,13.1483,59
2025-01-22,11.5,12.76,10.65,12.35,92,12.1715,58
2025-01-23,13.05,13.3,12.8,13.3,42,13.1043,57
2025-01-24,13.36,14.0,12.45,12.77,170,13.3426,56
