timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,2.67,2.86,2.5,2.68,156,2.7827,140
2024-11-04,2.48,2.48,2.22,2.31,70,2.348,137
2024-11-05,2.43,2.47,2.27,2.28,224,2.4142,136
2024-11-06,3.0,3.15,2.84,3.09,352,2.948,135
2024-11-07,3.0,3.0,2.75,2.88,18,2.7933,134
2024-11-08,2.9,3.51,2.85,3.2,237,3.2775,133
2024-11-11,3.2,3.35,2.95,2.95,104,3.1558,130
2024-11-12,2.98,3.09,2.47,2.82,436,2.5298,129
2024-11-13,2.71,2.72,2.65,2.66,104,2.7002,128
2024-11-14,1.96,2.07,1.96,2.07,22,1.97,127
2024-11-15,2.17,2.17,1.9,1.9,160,1.9658,126
2024-11-18,2.1,2.21,2.1,2.21,28,2.1079,123
2024-11-19,2.45,2.45,2.45,2.45,10,2.45,122
2024-11-20,2.5,3.7,2.5,3.45,126,3.1035,121
2024-11-21,3.85,6.3,3.85,6.13,1652,6.1373,120
2024-11-22,6.56,8.1,6.0,6.36,1252,7.0394,119
2024-11-25,6.5,7.14,6.5,7.14,66,6.7324,116
2024-11-26,7.3,8.15,7.0,8.1,302,7.7638,115
2024-11-27,7.28,7.38,6.75,6.75,42,6.9624,114
2024-11-29,8.35,8.35,7.55,7.89,32,7.8738,112
2024-12-02,7.15,7.25,7.15,7.25,6,7.1833,109
2024-12-03,7.45,7.5,7.3,7.5,802,7.4126,108
2024-12-04,8.35,10.03,8.35,10.03,118,9.1302,107
2024-12-05,10.5,11.36,10.3,10.9,132,10.8277,106
2024-12-06,11.4,12.47,11.4,12.47,88,12.1241,105
2024-12-09,11.55,11.55,8.4,8.4,144,9.3993,102
2024-12-10,8.7,11.1,8.7,10.15,1490,10.7288,101
2024-12-11,10.18,10.85,9.17,9.4,194,10.1749,100
2024-12-12,10.09,11.1,10.09,11.1,18,10.4056,99
2024-12-13,10.4,10.4,9.7,9.7,10,10.23,98
2024-12-16,8.55,9.3,8.2,9.3,14,8.7471,95
2024-12-17,8.8,9.25,8.8,9.1,190,9.0558,94
2024-12-18,8.45,8.5,6.0,6.0,224,6.582,93
2024-12-19,8.0,8.0,7.39,7.95,50,7.7272,92
2024-12-20,7.45,8.2,7.2,7.57,140,7.7931,91
2024-12-23,6.59,6.85,5.91,5.91,242,6.2644,88
2024-12-24,5.9,6.05,5.65,6.05,30,5.9,87
2024-12-26,6.0,6.6,5.8,6.45,314,5.9847,85
2024-12-27,6.05,6.05,5.45,5.63,40,5.7765,84
2024-12-30,4.72,5.15,4.5,5.15,74,4.997,81
2024-12-31,4.6,4.6,4.41,4.41,30,4.5233,80
2025-01-02,5.25,5.25,4.35,4.65,44,4.7818,78
2025-01-03,4.95,5.93,4.95,5.3,32,5.6325,77
2025-01-06,5.35,5.81,5.01,5.31,398,5.5348,74
2025-01-07,5.6,6.73,5.6,5.88,154,6.3,73
2025-01-08,5.36,5.46,5.2,5.2,10,5.298,72
2025-01-10,5.1,5.1,3.95,4.45,60,4.793,70
2025-01-13,4.2,4.2,3.59,3.8,132,3.7118,67
2025-01-14,3.55,3.85,3.25,3.83,176,3.5381,66
2025-01-15,4.1,4.1,3.7,4.0,114,3.9044,65
2025-01-16,3.5,4.55,3.45,4.55,126,4.0781,64
2025-01-17,5.0,5.3,4.8,5.0,68,5.0856,63
2025-01-21,5.0,5.6,4.35,4.8,340,5.0881,59
2025-01-22,3.97,4.85,3.65,4.45,208,4.2339,58
2025-01-23,5.0,5.3,4.75,4.9,116,5.0383,57
2025-01-24,5.05,5.45,4.6,4.85,324,5.1127,56
2025-01-27,3.9,4.86,3.66,4.86,318,4.404,53
2025-01-28,5.05,5.51,4.44,5.22,518,5.1079,52
2025-01-29,5.19,6.2,5.19,6.1,622,5.6952,51
2025-01-30,15.0,24.15,13.5,20.85,650,18.5595,50
2025-01-31,16.98,18.63,16.98,18.63,194,18.2116,49
2025-02-03,17.97,23.75,17.97,23.75,52,20.1388,46
2025-02-04,22.05,25.4,21.07,25.3,250,23.9488,45
2025-02-05,24.72,26.25,22.82,25.2,2876,24.3108,44
2025-02-06,22.2,22.24,15.7,15.88,186,19.389,43
2025-02-07,19.0,19.0,15.15,15.2,1732,15.3232,42
2025-02-10,14.9,14.9,12.55,13.55,27,13.8815,39
2025-02-11,16.35,19.5,15.35,18.67,186,17.7998,38
2025-02-12,16.95,18.78,16.95,18.65,22,18.0164,37
2025-02-13,17.76,21.4,17.76,21.4,24,20.7433,36
2025-02-14,21.0,22.68,20.65,22.68,50,22.426,35
2025-02-18,24.27,24.45,24.27,24.45,12,24.42,31
2025-02-19,23.72,24.4,22.75,24.4,48,23.3671,30
2025-02-20,25.55,25.55,24.49,24.87,50,24.7016,29
2025-02-21,25.52,25.52,23.5,23.5,16,23.8612,28
2025-02-24,22.97,24.37,22.97,24.02,88,23.0893,25
2025-02-25,22.5,22.5,21.08,21.08,24,21.3167,24
2025-02-26,19.27,19.27,17.18,18.25,20,18.11,23
2025-02-27,18.65,18.65,17.35,17.35,4,18.0,22
2025-02-28,12.3,14.25,11.4,14.25,56,12.3496,21
2025-03-03,15.24,15.24,12.25,12.25,102,14.3978,18
2025-03-04,15.2,16.6,15.2,16.6,14,15.8971,17
2025-03-05,12.6,13.35,10.89,12.3,48,11.5804,16
2025-03-06,12.35,13.78,11.22,12.0,124,12.33,15
2025-03-07,11.65,21.65,11.65,21.2,86,17.1512,14
2025-03-10,25.9,26.15,18.1,18.65,82,23.0893,11
2025-03-11,17.86,17.86,11.6,13.34,66,13.4191,10
2025-03-12,12.6,12.6,11.0,11.82,38,12.1321,9
2025-03-13,8.38,8.48,8.38,8.48,4,8.43,8
2025-03-14,6.86,10.65,6.86,10.65,58,8.5176,7
2025-03-17,10.3,14.44,10.3,14.4,54,13.34,4
2025-03-18,12.6,12.6,6.82,8.25,446,8.5046,3
2025-03-19,8.76,11.52,8.76,11.52,42,10.401,2
2025-03-20,5.45,6.0,1.55,4.25,840,3.3683,1
2025-03-21,1.5,5.1,1.0,3.61,710,2.5788,0
