timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,36.41,37.9,36.4,37.5,18,36.9378,140
2024-11-05,37.45,37.45,37.45,37.45,32,37.45,136
2024-11-07,34.25,34.75,34.25,34.75,12,34.4167,134
2024-11-14,33.45,33.45,33.45,33.45,32,33.45,127
2024-11-15,35.62,35.62,35.62,35.62,32,35.62,126
2024-11-21,31.3,31.3,30.7,30.7,4,31.0,120
2024-11-25,28.0,28.0,28.0,28.0,2,28.0,116
2024-11-26,25.8,25.8,25.8,25.8,2,25.8,115
2024-12-02,22.47,22.56,21.65,21.65,380,21.7943,109
2024-12-03,21.0,21.0,20.13,20.13,254,20.7493,108
2024-12-04,19.07,20.25,19.03,20.25,48,19.3479,107
2024-12-05,19.25,19.6,19.23,19.25,60,19.541,106
2024-12-06,18.75,19.0,18.75,19.0,30,18.9167,105
2024-12-09,18.4,18.4,16.7,17.15,82,17.2522,102
2024-12-10,16.35,16.5,16.26,16.28,286,16.2951,101
2024-12-11,16.84,17.05,14.7,17.05,401,15.8626,100
2024-12-12,16.75,17.5,15.9,16.1,250,16.0628,99
2024-12-13,15.6,16.25,15.6,16.2,28,16.1643,98
2024-12-16,15.35,15.6,14.85,14.85,46,15.257,95
2024-12-17,14.51,14.51,13.15,13.25,288,13.6815,94
2024-12-18,13.9,17.05,12.85,15.85,440,13.4293,93
2024-12-19,17.65,17.65,15.0,15.64,84,15.8052,92
2024-12-20,17.7,17.7,12.85,12.85,710,14.6267,91
2024-12-23,11.9,13.15,11.5,11.55,84,12.3274,88
2024-12-24,11.25,11.25,10.24,10.25,636,10.5805,87
2024-12-26,9.97,10.55,9.4,9.9,1202,9.9308,85
2024-12-27,10.8,13.05,10.8,11.47,1104,11.5181,84
2024-12-30,13.5,14.43,12.5,12.95,154,13.336,81
2024-12-31,13.5,14.76,13.3,14.7,218,14.0906,80
2025-01-02,15.85,19.9,15.85,19.8,500,18.4582,78
2025-01-03,19.43,19.43,18.65,19.35,48,19.1338,77
2025-01-06,18.55,18.55,16.1,17.75,56,17.3382,74
2025-01-07,17.82,19.94,17.82,19.93,56,18.9196,73
2025-01-10,24.4,25.6,23.74,24.72,82,24.8188,70
2025-01-13,28.0,30.15,27.12,27.13,684,29.1361,67
2025-01-14,27.6,27.6,26.88,26.89,84,26.9019,66
2025-01-15,25.15,25.15,22.81,23.7,90,23.3458,65
2025-01-16,29.2,31.08,29.2,31.08,46,30.5496,64
2025-01-17,28.5,30.46,28.5,30.46,54,28.6189,63
2025-01-21,38.05,40.1,38.05,38.92,188,39.5805,59
2025-01-22,38.21,38.21,38.21,38.21,30,38.21,58
2025-01-23,33.8,33.8,33.8,33.8,10,33.8,57
2025-01-24,36.9,36.9,36.9,36.9,10,36.9,56
2025-01-27,33.52,33.52,30.78,30.78,24,32.0083,53
2025-01-28,26.16,26.18,22.0,22.54,28,23.5843,52
2025-01-29,24.15,24.15,23.64,23.64,8,24.0225,51
2025-01-30,22.26,23.55,21.8,21.89,28,22.5321,50
2025-01-31,15.51,26.25,15.51,26.25,264,21.6442,49
2025-02-03,31.79,34.25,30.55,33.2,16,32.8388,46
2025-02-04,33.52,34.0,27.7,27.7,20,29.497,45
2025-02-05,31.43,31.43,30.25,30.25,42,30.3062,44
2025-02-07,27.82,31.32,27.82,31.23,8,30.4,42
2025-02-10,31.4,32.11,31.4,32.11,361,32.0992,39
2025-02-11,28.44,29.95,25.06,25.9,180,26.229,38
2025-02-12,27.5,27.5,24.1,24.1,8,26.6,37
2025-02-13,23.2,23.7,18.95,18.95,184,19.654,36
2025-02-14,17.23,17.3,16.2,16.2,522,16.7538,35
2025-02-18,17.4,17.85,15.9,17.0,404,16.3971,31
2025-02-19,15.98,16.95,15.2,15.45,1460,15.6793,30
2025-02-20,14.26,15.65,14.11,14.6,364,14.8055,29
2025-02-21,14.13,15.12,12.65,15.05,1592,13.6882,28
2025-02-24,15.05,15.6,12.38,13.72,1134,13.2439,25
2025-02-25,12.14,15.45,11.82,13.9,1520,13.5885,24
2025-02-26,15.94,20.85,15.94,19.97,382,17.995,23
2025-02-27,18.5,21.45,18.1,20.85,254,19.4729,22
2025-02-28,24.36,24.5,20.79,20.79,300,22.6816,21
2025-03-03,18.4,22.4,16.9,22.4,624,18.6983,18
2025-03-04,22.4,23.67,20.77,21.53,16,22.1413,17
2025-03-05,25.0,27.5,25.0,27.5,14,26.9429,16
2025-03-06,22.4,25.62,22.4,25.62,18,23.5244,15
2025-03-07,21.5,21.5,21.33,21.45,16,21.3662,14
2025-03-10,26.65,34.36,26.65,32.4,398,34.1097,11
2025-03-11,37.2,39.01,37.13,37.8,316,37.6195,10
2025-03-12,42.75,42.75,42.75,42.75,10,42.75,9
2025-03-13,48.58,49.12,48.58,49.12,660,49.0055,8
2025-03-14,47.0,47.0,47.0,47.0,170,47.0,7
2025-03-17,46.95,46.95,45.3,45.3,144,45.4014,4
2025-03-18,47.7,47.7,47.7,47.7,100,47.7,3
2025-03-19,44.25,44.75,44.25,44.75,234,44.7457,2
2025-03-20,47.3,47.3,46.65,46.65,460,46.9326,1
2025-03-21,44.8,44.8,44.8,44.8,4,44.8,0
