timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,11.3,11.4,9.91,10.7,414,10.4895,140
2024-11-04,10.94,11.62,10.35,10.7,288,10.929,137
2024-11-05,10.6,10.6,9.6,9.8,462,9.9871,136
2024-11-06,9.75,9.75,8.25,8.75,82,8.8293,135
2024-11-07,8.52,8.52,7.2,7.2,274,7.6799,134
2024-11-08,7.1,7.25,6.79,7.2,460,7.052,133
2024-11-11,8.36,9.1,8.35,8.55,586,8.6975,130
2024-11-12,8.5,8.5,7.75,8.3,970,8.0923,129
2024-11-13,8.54,8.78,7.33,7.61,1126,7.7598,128
2024-11-14,7.35,7.83,6.65,6.78,490,6.944,127
2024-11-15,7.98,8.5,7.92,8.25,2490,8.0435,126
2024-11-18,7.3,7.3,6.45,7.02,192,6.6277,123
2024-11-19,7.1,7.15,6.25,6.82,10360,6.8035,122
2024-11-20,6.5,7.75,6.5,6.85,628,7.3168,121
2024-11-21,7.24,7.85,6.35,6.6,194,6.8575,120
2024-11-22,6.3,6.57,6.09,6.35,1524,6.3322,119
2024-11-25,5.35,5.92,4.96,5.04,2126,5.6857,116
2024-11-26,4.45,4.7,4.3,4.39,514,4.4233,115
2024-11-27,4.6,4.7,4.31,4.4,1290,4.5638,114
2024-11-29,4.3,4.35,3.85,3.9,180,4.0404,112
2024-12-02,3.65,3.7,3.35,3.5,1752,3.4705,109
2024-12-03,3.55,3.55,3.02,3.02,500,3.2306,108
2024-12-04,3.0,3.2,2.84,2.97,686,2.9418,107
2024-12-05,2.8,3.05,2.8,3.05,628,2.9378,106
2024-12-06,3.04,3.07,2.72,2.93,370,2.8717,105
2024-12-09,3.0,3.03,2.45,2.53,930,2.6205,102
2024-12-10,2.53,2.6,2.37,2.43,1656,2.4359,101
2024-12-11,2.35,2.56,2.12,2.56,298,2.363,100
2024-12-12,2.48,2.6,2.27,2.4,1518,2.3137,99
2024-12-13,2.4,2.59,2.4,2.4,458,2.5079,98
2024-12-16,2.4,2.45,2.13,2.28,1538,2.2228,95
2024-12-17,2.21,2.21,1.96,2.04,3638,2.007,94
2024-12-18,2.09,3.11,1.92,3.02,2034,2.287,93
2024-12-19,3.0,3.0,2.47,3.0,1120,2.7998,92
2024-12-20,3.3,3.4,2.08,2.08,2092,2.5687,91
2024-12-23,2.03,2.25,1.8,1.8,384,1.9973,88
2024-12-24,1.7,1.72,1.6,1.62,152,1.6512,87
2024-12-26,1.54,1.65,1.52,1.6,466,1.5872,85
2024-12-27,1.78,2.14,1.72,1.85,630,2.012,84
2024-12-30,2.18,2.4,1.87,2.02,936,2.1854,81
2024-12-31,2.01,2.26,1.99,2.2,560,2.0918,80
2025-01-02,2.28,3.44,2.28,2.93,6880,3.3056,78
2025-01-03,3.1,3.15,2.67,2.83,2358,2.8987,77
2025-01-06,2.55,2.55,2.13,2.33,1936,2.3384,74
2025-01-07,2.5,2.97,2.29,2.82,2028,2.7643,73
2025-01-08,2.87,3.15,2.61,2.68,808,2.8339,72
2025-01-10,3.2,4.95,3.15,3.7,4536,3.8838,70
2025-01-13,4.7,5.79,4.04,4.08,3964,5.031,67
2025-01-14,4.2,4.45,3.5,4.3,1602,3.9735,66
2025-01-15,3.1,3.15,2.74,2.76,2398,2.8961,65
2025-01-16,2.79,5.65,2.79,5.5,3512,4.7407,64
2025-01-17,4.73,5.2,4.2,4.8,3238,4.6368,63
2025-01-21,6.65,8.8,6.65,7.07,5810,8.1004,59
2025-01-22,8.4,8.4,6.67,6.67,4074,7.2559,58
2025-01-23,6.4,7.16,5.58,6.63,1990,6.5536,57
2025-01-24,6.25,7.5,5.98,6.97,2798,6.9497,56
2025-01-27,7.0,7.0,4.09,4.8,4102,4.934,53
2025-01-28,4.55,4.55,2.58,2.86,13204,2.8739,52
2025-01-29,3.6,3.71,2.68,2.73,5824,3.1246,51
2025-01-30,2.77,3.06,2.43,2.89,10724,2.7495,50
2025-01-31,1.09,3.3,1.0,2.59,8337,2.106,49
