timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,6.82,8.45,6.82,7.45,1136,7.4862,140
2024-11-04,6.82,7.23,6.5,6.94,352,6.8443,137
2024-11-05,6.93,7.6,6.9,7.06,1006,7.2312,136
2024-11-06,6.5,7.5,6.35,6.4,752,6.8168,135
2024-11-07,7.54,8.0,7.15,7.88,750,7.5367,134
2024-11-08,7.82,8.35,7.3,7.63,610,7.7174,133
2024-11-11,6.95,7.06,5.85,6.62,1224,6.3794,130
2024-11-12,6.8,7.1,6.47,6.75,782,6.8475,129
2024-11-13,6.5,7.5,6.2,6.91,754,6.8922,128
2024-11-14,7.35,8.4,6.95,8.2,710,7.6756,127
2024-11-15,7.35,7.5,6.95,7.2,3174,7.1054,126
2024-11-18,7.7,8.75,7.52,7.9,2166,8.3247,123
2024-11-19,7.9,8.89,7.8,7.9,476,8.232,122
2024-11-20,8.05,8.34,7.55,8.25,420,7.8626,121
2024-11-21,8.69,8.8,7.34,8.33,360,8.0349,120
2024-11-22,8.5,8.9,8.2,8.6,132,8.4642,119
2024-11-25,9.25,9.7,8.15,9.54,2006,8.3273,116
2024-11-26,10.0,10.62,9.8,10.36,496,10.2379,115
2024-11-27,10.2,10.5,9.7,10.3,590,10.1325,114
2024-11-29,10.15,11.55,10.15,11.35,512,10.7485,112
2024-12-02,11.29,13.36,11.29,12.65,2228,12.7357,109
2024-12-03,12.7,14.4,12.31,14.4,2360,13.5061,108
2024-12-04,14.55,15.2,13.68,14.5,1012,14.4987,107
2024-12-05,14.97,15.15,14.0,14.2,1832,14.5632,106
2024-12-06,14.35,15.2,13.9,14.1,1886,14.3214,105
2024-12-09,13.39,17.05,13.39,16.68,998,16.3133,102
2024-12-10,16.9,17.6,15.95,17.48,512,16.7123,101
2024-12-11,17.38,19.59,16.45,16.45,752,18.6629,100
2024-12-12,16.45,18.0,16.2,17.61,334,17.3604,99
2024-12-13,17.6,18.4,16.1,17.53,308,17.0981,98
