timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,5.2,5.28,4.35,4.71,760,4.7463,140
2024-11-04,5.1,5.1,4.5,4.65,724,4.6591,137
2024-11-05,4.18,4.18,4.1,4.1,716,4.1022,136
2024-11-06,3.85,3.85,3.2,3.69,138,3.4217,135
2024-11-07,3.1,3.1,2.6,2.69,444,2.8262,134
2024-11-08,2.5,2.65,2.46,2.62,690,2.5443,133
2024-11-11,3.04,3.45,3.04,3.1,452,3.1744,130
2024-11-12,3.0,3.17,2.84,2.96,9494,3.0893,129
2024-11-13,3.0,3.2,2.64,2.71,190,2.8571,128
2024-11-14,2.8,2.82,2.33,2.48,260,2.5285,127
2024-11-15,2.76,3.2,2.75,3.1,1514,2.9917,126
2024-11-18,2.82,2.83,2.32,2.48,3266,2.3619,123
2024-11-19,2.65,2.65,2.24,2.49,544,2.3726,122
2024-11-20,2.46,2.92,2.43,2.56,743,2.6447,121
2024-11-21,2.73,2.99,2.31,2.45,1870,2.4903,120
2024-11-22,2.5,2.5,2.21,2.23,420,2.297,119
2024-11-25,2.0,2.08,1.75,1.75,1044,1.8731,116
2024-11-26,1.67,1.67,1.48,1.54,1180,1.5377,115
2024-11-27,1.55,1.68,1.49,1.62,414,1.582,114
2024-11-29,1.58,1.58,1.36,1.42,770,1.455,112
2024-12-02,1.42,1.42,1.2,1.22,1234,1.2541,109
2024-12-03,1.24,1.26,1.1,1.1,662,1.1297,108
2024-12-04,1.09,1.15,1.05,1.1,160,1.0869,107
2024-12-05,1.05,1.18,1.05,1.18,2314,1.1019,106
2024-12-06,1.08,1.09,1.05,1.08,1658,1.0729,105
2024-12-09,1.04,1.04,0.95,0.98,1394,0.987,102
2024-12-10,0.94,1.0,0.91,0.98,1820,0.9456,101
2024-12-11,0.96,0.99,0.85,0.99,442,0.885,100
2024-12-12,1.0,1.0,0.88,0.94,1746,0.9608,99
2024-12-13,0.92,1.01,0.89,0.99,1504,0.9547,98
2024-12-16,0.99,0.99,0.89,0.92,874,0.9197,95
2024-12-17,0.97,0.97,0.84,0.87,35128,0.8812,94
2024-12-18,0.9,1.34,0.86,1.3,1936,1.0347,93
2024-12-19,1.12,1.4,1.11,1.4,1482,1.1959,92
2024-12-20,1.5,1.5,0.97,0.97,848,1.1433,91
