timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,16.15,18.45,16.1,17.11,1808,16.6993,140
2024-11-04,15.44,16.57,15.3,16.15,1402,16.0665,137
2024-11-05,16.3,17.16,16.0,16.37,146,16.4685,136
2024-11-06,15.65,17.65,15.5,15.54,924,16.0306,135
2024-11-07,17.2,18.4,16.9,18.34,1036,17.4945,134
2024-11-08,19.1,19.1,17.62,18.4,322,18.776,133
2024-11-11,16.45,16.45,14.5,16.25,2518,15.4682,130
2024-11-12,16.77,16.95,15.8,16.3,666,16.4132,129
2024-11-13,16.2,17.5,15.31,16.75,172,16.3565,128
2024-11-14,17.42,19.03,17.04,18.65,618,18.1875,127
2024-11-15,17.9,17.9,16.4,17.05,924,17.0527,126
2024-11-18,17.95,19.45,17.55,18.21,878,18.6859,123
2024-11-19,17.79,20.05,17.79,18.95,308,18.8173,122
2024-11-20,19.8,19.8,17.45,19.35,762,18.6838,121
2024-11-21,19.15,20.06,17.5,19.2,2456,18.9023,120
2024-11-22,19.9,20.17,19.29,19.8,128,19.6195,119
2024-11-25,20.91,21.85,19.47,21.51,1268,21.0304,116
2024-11-26,22.74,23.3,22.05,23.0,538,22.6151,115
2024-11-27,22.75,23.1,22.25,22.7,902,22.4387,114
2024-11-29,22.6,24.8,22.6,24.8,76,23.7558,112
2024-12-02,25.65,27.5,25.46,26.4,1266,26.6227,109
2024-12-03,27.37,28.75,27.17,28.6,666,28.0026,108
2024-12-04,28.95,30.0,27.65,29.1,110,29.1431,107
2024-12-05,29.86,29.86,28.7,29.35,430,28.9961,106
2024-12-06,29.0,30.25,28.6,28.6,196,29.3393,105
2024-12-09,27.7,32.5,27.7,32.27,414,32.0905,102
2024-12-10,32.3,33.41,31.17,33.0,824,32.4077,101
2024-12-11,33.55,35.54,32.3,32.4,209,34.0421,100
2024-12-12,32.15,33.79,32.15,33.68,670,33.4912,99
2024-12-13,33.36,34.05,31.82,33.22,278,32.8044,98
2024-12-16,34.0,36.15,33.65,35.29,488,35.1499,95
2024-12-17,35.1,38.19,35.1,38.19,202,37.3405,94
2024-12-18,36.8,38.65,33.74,33.74,228,36.7489,93
2024-12-19,32.7,36.8,32.7,35.77,116,34.9191,92
2024-12-20,33.15,39.1,33.15,39.1,386,37.8014,91
2024-12-23,39.35,40.0,38.15,39.47,264,38.7855,88
2024-12-24,40.78,42.1,40.61,42.1,90,41.3591,87
2024-12-26,43.35,43.35,41.95,43.01,90,42.6622,85
2024-12-27,40.75,40.75,37.65,39.01,94,38.7828,84
2024-12-30,36.15,37.55,35.65,37.55,348,36.1147,81
2024-12-31,35.9,35.9,33.97,34.91,60,34.33,80
2025-01-02,32.0,32.0,27.32,28.6,570,28.4541,78
2025-01-03,27.5,28.5,27.3,28.0,354,27.9659,77
2025-01-06,29.0,31.0,28.85,29.15,1446,29.2963,74
2025-01-07,29.0,29.35,26.2,26.75,126,27.1954,73
2025-01-08,26.6,27.91,25.77,26.6,756,27.3173,72
2025-01-10,24.98,25.0,20.55,21.85,464,22.6071,70
2025-01-13,19.15,20.38,17.3,20.25,1864,18.2752,67
2025-01-14,20.25,21.1,18.9,18.97,362,19.8641,66
2025-01-15,21.23,22.69,21.23,22.2,284,22.0151,65
2025-01-16,21.3,22.0,15.4,15.44,684,16.8406,64
2025-01-17,17.52,17.52,15.27,16.08,1482,15.8698,63
2025-01-21,12.15,12.5,9.62,11.02,11066,10.3462,59
2025-01-22,9.61,12.1,9.6,12.0,4274,11.2471,58
2025-01-23,12.35,13.94,10.9,11.6,3104,12.357,57
2025-01-24,12.4,12.6,10.45,11.15,2493,11.0978,56
2025-01-27,12.5,17.5,12.5,16.0,3432,14.9721,53
2025-01-28,17.0,24.0,17.0,23.0,1460,21.4598,52
2025-01-29,19.03,23.6,19.03,23.6,712,21.9166,51
2025-01-30,22.75,24.2,21.55,21.75,390,23.155,50
2025-01-31,28.99,28.99,18.1,19.65,1548,23.4165,49
2025-02-03,15.4,16.21,12.05,13.55,1784,13.3366,46
2025-02-04,12.93,16.75,12.5,16.75,524,14.7826,45
