timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,17.65,17.85,17.65,17.85,6,17.7167,140
2024-11-06,13.12,13.12,12.17,12.47,118,12.4137,135
2024-11-07,12.0,12.05,10.42,10.42,116,11.0791,134
2024-11-08,9.7,9.8,9.1,9.39,166,9.3399,133
2024-11-11,9.15,9.65,9.15,9.65,36,9.5889,130
2024-11-12,10.0,10.0,9.1,9.1,68,9.2441,129
2024-11-13,9.45,9.5,9.0,9.0,56,9.2536,128
2024-11-14,10.02,10.25,9.55,10.15,20,9.942,127
2024-11-15,11.5,12.0,11.5,11.7,20,11.883,126
2024-11-18,11.45,11.45,11.0,11.0,14,11.0643,123
2024-11-19,11.0,11.0,10.55,10.55,8,10.8875,122
2024-11-20,9.35,9.35,9.3,9.3,4,9.325,121
2024-11-21,8.8,9.02,8.0,9.02,86,8.1242,120
2024-11-22,8.4,8.9,8.35,8.9,48,8.6875,119
2024-11-25,8.45,9.6,8.45,9.6,870,9.4315,116
2024-11-26,8.75,8.85,8.75,8.85,64,8.8466,115
2024-11-27,9.81,11.72,9.81,11.72,26,11.2246,114
2024-11-29,10.55,10.6,10.55,10.6,8,10.5875,112
2024-12-02,12.15,12.27,12.15,12.24,18,12.1867,109
2024-12-03,12.9,12.9,11.75,11.87,22,12.0364,108
2024-12-04,9.6,9.6,9.24,9.5,246,9.4984,107
2024-12-05,9.6,10.45,9.6,10.4,190,10.2953,106
2024-12-06,9.2,9.2,8.4,8.4,338,8.6401,105
2024-12-09,8.25,9.47,8.0,9.0,158,8.6806,102
2024-12-10,15.05,15.05,11.85,12.2,1084,12.5065,101
2024-12-11,11.4,12.0,10.1,11.4,59,11.0248,100
2024-12-12,12.0,13.4,12.0,13.31,118,12.6229,99
2024-12-13,13.85,14.92,13.85,14.45,234,14.6623,98
2024-12-16,13.6,15.17,13.23,15.0,24,14.6658,95
2024-12-17,15.05,16.27,14.8,16.27,216,16.0196,94
2024-12-18,16.45,18.84,16.45,18.84,16,17.6112,93
2024-12-19,17.05,17.2,15.7,17.2,244,16.6996,92
