timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,5.25,5.5,5.1,5.5,58,5.3121,140
2024-11-04,5.7,5.7,5.5,5.65,70,5.584,137
2024-11-05,5.3,5.3,5.05,5.05,48,5.0937,136
2024-11-06,3.49,3.5,3.26,3.3,36,3.3106,135
2024-11-07,3.0,3.0,2.75,2.75,44,2.8709,134
2024-11-08,2.27,2.27,2.22,2.22,46,2.2648,133
2024-11-11,2.37,2.37,2.17,2.17,44,2.1882,130
2024-11-13,2.23,2.23,2.23,2.23,2,2.23,128
2024-11-15,2.85,2.99,2.85,2.99,16,2.9163,126
2024-11-18,2.86,2.86,2.86,2.86,2,2.86,123
2024-11-20,2.16,2.16,2.16,2.16,2,2.16,121
2024-11-21,2.13,2.13,1.82,2.12,26,2.05,120
2024-11-22,2.1,2.1,2.04,2.04,6,2.08,119
2024-11-25,1.86,1.86,1.86,1.86,2,1.86,116
2024-11-26,1.91,1.91,1.91,1.91,4,1.91,115
2024-11-27,2.08,2.69,2.08,2.69,72,2.23,114
2024-12-02,2.61,2.72,2.61,2.72,16,2.6925,109
2024-12-04,1.93,1.99,1.93,1.99,4,1.96,107
2024-12-05,2.1,2.22,2.1,2.22,4,2.16,106
2024-12-06,1.7,1.77,1.69,1.77,16,1.7238,105
2024-12-09,1.63,1.95,1.63,1.79,54,1.8519,102
2024-12-10,2.66,2.73,2.03,2.15,286,2.2197,101
2024-12-11,2.05,2.05,1.74,1.96,60,1.918,100
2024-12-12,2.14,2.5,2.14,2.5,152,2.3268,99
2024-12-13,2.6,2.85,2.54,2.67,106,2.7258,98
2024-12-16,2.77,2.89,2.77,2.89,16,2.805,95
2024-12-17,3.44,3.44,2.72,3.15,20,3.097,94
2024-12-18,3.3,3.9,2.98,3.9,192,3.7298,93
2024-12-19,3.5,3.95,3.3,3.95,112,3.723,92
2024-12-20,4.17,4.3,3.4,3.65,88,3.525,91
2024-12-23,3.75,3.75,3.64,3.75,28,3.7171,88
2024-12-24,3.25,3.25,2.97,3.01,16,3.05,87
2024-12-26,2.9,2.9,2.74,2.83,30,2.846,85
2024-12-27,3.55,3.85,3.5,3.75,134,3.7421,84
2024-12-30,3.97,4.3,3.4,3.6,54,3.9196,81
2024-12-31,3.75,3.8,3.65,3.65,22,3.7464,80
2025-01-02,3.35,4.15,3.34,4.0,156,3.5373,78
2025-01-03,3.8,3.8,3.6,3.72,36,3.6711,77
2025-01-06,3.35,3.75,3.33,3.65,62,3.5735,74
2025-01-07,3.83,4.6,3.83,4.55,78,4.2215,73
2025-01-08,4.5,4.6,4.25,4.3,134,4.4266,72
2025-01-10,5.5,7.27,5.5,7.25,320,6.5226,70
2025-01-13,7.4,7.75,7.15,7.15,578,7.409,67
2025-01-14,6.25,6.95,6.15,6.32,42,6.4667,66
2025-01-15,5.37,5.6,5.18,5.22,78,5.3021,65
2025-01-16,4.8,4.85,4.5,4.8,124,4.6298,64
2025-01-17,4.15,4.4,4.03,4.35,528,4.2363,63
2025-01-21,3.45,3.58,2.1,2.15,446,2.5874,59
2025-01-22,0.8,1.5,0.8,1.17,838,1.2606,58
2025-01-23,1.32,1.32,0.93,0.98,166,1.0046,57
2025-01-24,0.85,1.12,0.8,1.02,344,0.9969,56
2025-01-27,3.31,8.85,2.58,7.4,1825,5.3225,53
2025-01-28,5.9,7.0,3.85,4.08,1308,4.3446,52
2025-01-29,4.4,5.32,4.4,4.75,244,5.1212,51
2025-01-30,4.0,4.04,2.78,3.08,644,3.0266,50
2025-01-31,3.03,3.37,2.57,3.2,804,2.9299,49
2025-02-03,4.5,4.75,3.15,3.36,796,3.7379,46
2025-02-04,3.2,3.68,3.2,3.4,650,3.4079,45
2025-02-05,3.2,3.2,2.6,2.62,388,2.8327,44
2025-02-06,2.5,2.5,2.02,2.4,392,2.2737,43
2025-02-07,2.0,2.19,1.71,2.13,386,2.068,42
2025-02-10,2.06,2.06,1.43,1.54,225,1.6112,39
2025-02-11,1.79,1.79,1.58,1.65,262,1.6461,38
2025-02-12,1.91,2.3,1.73,2.2,398,2.1599,37
2025-02-13,1.97,2.09,1.84,1.84,1056,1.9895,36
2025-02-14,1.8,1.86,1.64,1.64,512,1.7774,35
2025-02-18,1.4,1.46,1.0,1.2,660,1.1682,31
2025-02-19,1.27,1.44,0.93,0.96,204,1.2017,30
2025-02-20,1.18,1.53,1.15,1.41,470,1.4149,29
2025-02-21,1.32,2.8,1.32,2.8,1616,2.3351,28
2025-02-24,2.06,3.49,1.99,2.32,1052,2.5821,25
2025-02-25,2.2,3.31,2.2,2.67,562,2.9156,24
2025-02-26,2.35,2.35,1.79,2.16,524,2.1729,23
2025-02-27,1.75,3.52,1.75,3.52,238,2.3803,22
2025-02-28,4.05,4.47,3.13,3.13,536,3.991,21
2025-03-03,2.81,4.2,2.81,3.83,226,3.3518,18
2025-03-04,5.0,6.95,4.8,5.31,996,6.0495,17
2025-03-05,5.42,5.6,3.73,4.11,418,4.6043,16
2025-03-06,6.2,8.4,5.25,7.9,1710,6.0905,15
2025-03-07,7.05,8.73,5.76,6.0,1269,7.3205,14
2025-03-10,8.15,10.06,7.45,9.22,3010,9.1561,11
2025-03-11,10.05,13.0,7.17,7.85,1107,9.9272,10
2025-03-12,6.0,6.61,3.4,3.75,780,4.6895,9
2025-03-13,4.5,6.5,4.5,5.48,760,5.3034,8
2025-03-14,4.2,4.34,3.05,3.5,936,3.4776,7
2025-03-17,2.56,2.56,0.86,1.26,2487,1.4662,4
2025-03-18,1.58,3.28,1.58,2.8,2243,2.4417,3
2025-03-19,2.1,2.36,0.59,0.79,1546,1.1518,2
2025-03-20,1.09,1.3,0.28,0.38,1244,0.5574,1
2025-03-21,0.96,1.02,0.01,0.01,3560,0.2057,0
