timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,7.43,8.3,7.43,7.8,50,7.7004,140
2024-11-04,7.5,7.5,7.23,7.45,1234,7.4006,137
2024-11-05,7.8,7.9,7.8,7.9,10,7.85,136
2024-11-06,10.75,11.9,10.33,11.4,326,11.3356,135
2024-11-07,11.7,14.12,11.7,14.12,134,13.1084,134
2024-11-08,14.92,16.16,14.57,15.7,280,15.3785,133
2024-11-11,16.67,16.67,15.1,15.8,174,15.6299,130
2024-11-12,15.65,16.7,14.75,16.0,334,15.6414,129
2024-11-13,16.0,17.32,15.75,16.0,62,16.4981,128
2024-11-14,15.71,15.71,14.75,14.8,44,15.1736,127
2024-11-15,13.65,13.95,12.94,12.94,36,13.4439,126
2024-11-18,13.75,14.1,13.4,13.83,192,13.8232,123
2024-11-19,13.85,15.67,13.55,15.67,96,14.7552,122
2024-11-20,15.82,17.05,15.82,17.05,86,16.7277,121
2024-11-21,17.5,20.5,17.5,18.4,274,19.1412,120
2024-11-22,18.8,19.0,17.52,17.83,70,18.4849,119
2024-11-25,19.1,19.1,15.1,15.25,150,16.614,116
2024-11-26,15.85,17.45,15.85,16.3,62,16.5748,115
2024-11-27,15.44,15.44,11.96,12.09,128,12.8213,114
2024-11-29,13.1,13.45,13.1,13.3,62,13.2516,112
2024-12-02,12.2,12.2,11.4,11.5,6,11.7,109
2024-12-03,10.9,11.65,10.9,11.65,380,11.6165,108
2024-12-04,14.0,15.55,13.65,14.91,322,14.9517,107
2024-12-05,14.75,14.9,13.8,13.82,170,14.1324,106
2024-12-06,14.4,17.4,14.4,17.0,2400,16.5121,105
2024-12-09,17.85,20.66,15.54,16.7,1520,16.3793,102
2024-12-10,5.55,7.65,5.55,7.65,1962,6.7442,101
2024-12-11,8.15,9.15,6.6,8.32,85,7.6607,100
2024-12-12,7.2,7.8,6.85,7.15,132,7.2795,99
2024-12-13,6.95,6.95,5.75,6.0,448,6.3035,98
2024-12-16,6.41,6.41,5.35,5.45,6086,5.9022,95
2024-12-17,5.17,6.04,4.9,5.08,228,5.3042,94
2024-12-18,4.95,5.45,4.41,4.41,226,4.8707,93
2024-12-19,5.07,5.55,5.0,5.25,214,5.1577,92
2024-12-20,4.7,5.05,4.25,4.65,402,4.6945,91
2024-12-23,4.4,4.4,3.95,4.02,94,4.0945,88
2024-12-24,4.23,4.73,4.23,4.55,182,4.5195,87
2024-12-26,4.3,4.8,4.3,4.65,194,4.5864,85
2024-12-27,4.25,4.25,3.51,3.75,436,3.9063,84
