timestamp,open,high,low,close,volume,vwap,time_to_expiration_days
2024-11-01,15.45,16.3,15.45,16.0,24,15.9633,140
2024-11-04,15.8,15.8,15.0,15.45,48,15.7042,137
2024-11-05,16.05,16.12,16.05,16.12,8,16.1025,136
2024-11-06,20.0,22.5,20.0,22.5,52,21.7988,135
2024-11-07,21.7,25.37,21.7,25.29,66,23.6948,134
2024-11-08,26.4,28.25,26.4,28.0,26,27.8638,133
2024-11-11,28.08,28.08,26.95,27.3,110,27.1665,130
2024-11-12,26.64,28.85,26.64,28.85,38,27.4747,129
2024-11-13,27.8,28.45,27.8,28.0,92,28.3596,128
2024-11-14,26.6,27.12,26.3,26.3,18,26.5967,127
2024-11-15,24.3,24.3,23.65,23.65,6,23.88,126
2024-11-18,25.35,25.35,24.92,24.92,6,25.0633,123
2024-11-20,27.52,27.75,27.08,27.75,18,27.4044,121
2024-11-22,31.7,31.7,29.53,30.41,22,30.6973,119
2024-11-25,31.9,31.9,28.28,28.28,10,29.476,116
2024-11-26,28.3,28.35,28.3,28.35,6,28.3167,115
2024-11-27,23.88,23.96,22.24,22.24,16,23.1275,114
2024-11-29,23.3,24.15,23.3,24.15,18,23.5722,112
2024-12-02,21.4,21.4,21.4,21.4,2,21.4,109
2024-12-03,20.1,21.81,20.1,21.8,26,21.5269,108
2024-12-04,25.73,27.15,25.73,26.43,36,26.7894,107
2024-12-05,26.0,26.1,24.8,24.8,150,25.4189,106
2024-12-06,27.2,29.45,27.2,29.35,30,28.9993,105
2024-12-09,29.45,29.85,27.35,28.77,338,28.5339,102
2024-12-10,14.4,17.0,13.58,17.0,1162,15.6737,101
2024-12-11,16.04,19.36,15.14,18.3,238,18.3322,100
2024-12-12,15.9,16.93,15.44,15.8,506,16.6803,99
2024-12-13,15.8,15.8,13.35,13.75,586,14.0066,98
2024-12-16,14.8,14.8,12.9,12.9,78,13.2579,95
2024-12-17,12.9,13.7,11.8,12.0,98,12.251,94
2024-12-18,11.4,12.8,10.2,10.43,142,12.042,93
2024-12-19,11.57,12.73,11.31,12.2,92,11.9185,92
2024-12-20,11.1,12.5,11.03,12.22,94,12.0247,91
2024-12-23,10.88,11.1,10.75,10.77,108,10.852,88
2024-12-24,11.8,12.51,11.6,12.32,64,12.1069,87
2024-12-26,12.27,12.82,12.05,12.48,170,12.5245,85
2024-12-27,10.35,10.87,10.0,10.87,258,10.4826,84
2024-12-30,9.52,9.8,8.6,9.79,204,9.2579,81
2024-12-31,9.15,9.41,8.9,9.15,1072,9.162,80
2025-01-02,9.85,9.85,8.65,9.09,488,8.9538,78
2025-01-03,8.92,9.02,8.63,8.79,290,8.8368,77
2025-01-06,9.25,9.45,8.25,8.5,670,8.8248,74
2025-01-07,8.0,8.0,6.7,6.85,252,7.2137,73
2025-01-08,7.1,7.55,6.85,7.24,138,7.2523,72
2025-01-10,5.8,5.8,4.3,4.41,1532,4.8826,70
2025-01-13,4.03,4.25,3.79,4.17,2380,3.9714,67
2025-01-14,4.9,5.22,4.36,4.9,3140,4.8855,66
2025-01-15,5.58,5.58,4.95,5.28,816,5.2335,65
2025-01-16,5.65,6.35,5.3,5.75,1048,6.0654,64
2025-01-17,6.9,6.9,6.0,6.1,838,6.3952,63
2025-01-21,7.1,12.8,6.6,12.5,5456,8.3308,59
2025-01-22,24.4,25.44,18.46,20.3,1383,20.7997,58
2025-01-23,18.65,21.7,18.65,21.55,1412,20.6518,57
2025-01-24,22.4,22.4,18.13,19.0,480,19.5992,56
2025-01-27,11.45,11.8,5.0,6.6,3474,8.1415,53
2025-01-28,7.71,9.02,6.05,8.0,3538,7.965,52
2025-01-29,7.35,7.8,6.45,7.55,600,7.0029,51
2025-01-30,8.41,11.95,7.95,11.55,5188,10.9263,50
2025-01-31,11.4,12.75,10.8,11.24,858,11.5859,49
2025-02-03,7.95,11.03,7.95,10.55,392,9.8103,46
2025-02-04,10.8,10.8,9.2,10.0,584,9.7747,45
2025-02-05,10.5,11.82,10.46,11.8,1056,11.31,44
2025-02-06,12.55,14.06,11.58,12.1,1764,12.7519,43
2025-02-07,13.27,14.7,12.6,13.46,550,13.5259,42
2025-02-10,13.55,16.65,13.55,15.98,273,15.533,39
2025-02-11,15.7,16.0,14.15,14.28,308,14.4045,38
2025-02-12,12.83,13.45,10.7,11.4,222,11.8818,37
2025-02-13,11.93,12.53,11.43,12.35,100,12.0024,36
2025-02-14,12.21,12.6,11.57,12.3,124,12.0184,35
2025-02-18,13.39,17.5,13.39,15.4,236,15.6047,31
2025-02-19,14.97,16.83,13.11,16.83,228,14.7883,30
2025-02-20,14.92,15.0,12.55,13.3,496,14.535,29
2025-02-21,12.29,12.29,8.7,8.7,976,9.5783,28
2025-02-24,11.63,11.63,7.5,9.75,448,9.31,25
2025-02-25,9.95,9.95,7.05,8.95,992,8.2998,24
2025-02-26,9.38,11.75,9.38,11.4,206,10.8816,23
2025-02-27,11.35,11.35,7.2,7.2,260,8.8732,22
2025-02-28,5.8,7.0,5.6,7.0,282,6.0807,21
2025-03-03,7.77,7.77,5.45,5.49,300,6.3709,18
2025-03-04,4.0,4.5,3.0,3.9,1992,3.5476,17
2025-03-05,4.3,5.59,3.93,5.26,2494,4.9489,16
2025-03-06,3.52,3.52,1.85,2.1,2176,2.4632,15
2025-03-07,1.99,3.27,1.48,3.01,562,2.3792,14
2025-03-10,2.15,2.59,1.23,1.63,8268,1.8146,11
2025-03-11,0.26,0.63,0.01,0.13,840,0.1253,10
2025-03-12,0.16,0.3,0.1,0.22,840,0.182,9
2025-03-13,0.12,0.14,0.08,0.1,232,0.1095,8
